POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
523,664.97,1432.24,1997.89,177.4,107.15,-116.44,-1303.35,-11401.23,683.98,7534.69,-1996.69,53.57,0.0,-222.7,-1943.12,-2165.82
526,680.97,1423.26,1963.77,171.63,109.97,-112.1,-1282.75,-11372.25,678.59,7533.94,-2046.32,53.71,0.0,-204.98,-1992.61,-2197.59
529,662.69,1414.85,1941.98,177.84,95.7,-94.45,-1287.63,-11378.42,648.12,7597.29,-2077.55,54.9,0.0,-222.03,-2022.65,-2244.68
532,634.73,1501.18,1963.85,170.61,106.85,-104.27,-1311.53,-11281.94,678.07,7549.78,-2156.42,54.23,0.0,-92.67,-2102.18,-2194.85
535,712.11,1493.9,1973.16,185.41,113.37,-107.45,-1281.49,-11380.87,663.94,7546.65,-2057.07,54.37,0.0,-81.27,-2002.71,-2083.98
538,658.78,1474.81,1978.57,187.93,114.01,-105.94,-1266.29,-11534.28,688.01,7537.0,-1976.23,53.78,0.0,-267.41,-1922.46,-2189.87
541,671.68,1500.11,1986.84,189.51,105.13,-102.98,-1266.81,-11415.88,677.43,7534.32,-2027.48,53.75,0.0,-120.66,-1973.73,-2094.38
544,627.97,1474.15,1958.56,174.84,104.08,-86.76,-1298.38,-11563.33,699.61,7579.99,-1959.31,53.12,0.0,-329.26,-1906.19,-2235.46
547,652.3,1465.87,1997.07,187.98,107.25,-100.33,-1293.16,-11422.2,690.22,7462.91,-1980.86,52.4,0.0,-252.09,-1928.46,-2180.54
550,650.83,1486.56,1965.81,179.75,104.9,-93.5,-1317.15,-11444.28,677.4,7525.13,-2000.31,52.94,0.0,-264.54,-1947.37,-2211.91
553,686.57,1448.74,1962.75,178.51,120.16,-113.0,-1269.11,-11441.12,661.45,7544.97,-2038.39,53.89,0.0,-220.07,-1984.5,-2204.57
556,647.74,1448.52,1963.83,179.39,105.47,-127.54,-1286.76,-11362.0,682.39,7514.51,-2062.3,53.3,0.0,-234.44,-2009.0,-2243.44
559,629.5,1492.25,1995.86,181.87,98.3,-110.98,-1314.87,-11434.91,692.62,7574.85,-2039.26,53.17,0.0,-195.5,-1986.09,-2181.59
562,651.77,1514.43,1975.98,187.2,112.44,-104.66,-1308.68,-11379.41,676.47,7543.77,-2066.33,52.9,0.0,-130.7,-2013.43,-2144.13
565,663.02,1465.88,1962.24,183.36,101.24,-85.27,-1333.68,-11507.72,677.2,7599.32,-1974.48,52.94,0.0,-274.41,-1921.54,-2195.95
568,683.25,1468.84,1947.97,183.15,108.17,-106.0,-1315.36,-11439.62,680.72,7613.9,-2049.47,53.08,0.0,-174.97,-1996.39,-2171.36
571,679.05,1456.96,1966.56,172.78,100.38,-102.12,-1326.2,-11301.68,667.35,7530.66,-2105.09,53.48,0.0,-156.26,-2051.61,-2207.86
574,639.44,1495.25,1967.72,184.25,109.89,-107.98,-1309.97,-11442.39,661.44,7655.0,-2057.71,54.04,0.0,-147.36,-2003.67,-2151.03
577,677.91,1439.53,1943.75,184.2,108.83,-97.83,-1316.88,-11453.23,671.59,7615.63,-2041.08,53.68,0.0,-226.5,-1987.41,-2213.91
580,713.36,1509.73,1969.16,194.48,104.55,-104.22,-1275.09,-11490.26,664.1,7520.98,-1973.38,53.11,0.0,-193.21,-1920.28,-2113.49
583,681.76,1502.49,1972.52,186.98,114.03,-108.76,-1292.4,-11560.66,684.06,7557.95,-1940.48,52.53,0.0,-262.03,-1887.95,-2149.99
586,686.5,1485.2,1983.73,179.48,99.2,-106.19,-1294.23,-11497.35,679.18,7571.16,-1974.4,52.92,0.0,-213.31,-1921.47,-2134.78
589,667.29,1482.68,1980.18,192.56,95.38,-88.47,-1315.76,-11370.82,695.54,7535.01,-2039.55,52.57,0.0,-126.41,-1986.98,-2113.39
592,677.65,1456.83,1950.64,178.82,107.44,-92.34,-1300.21,-11433.94,672.46,7527.31,-1995.28,53.1,0.0,-255.33,-1942.19,-2197.51
595,654.02,1466.6,1986.78,183.98,97.73,-94.25,-1334.55,-11335.79,658.62,7508.05,-2071.71,53.4,0.0,-208.81,-2018.31,-2227.12
598,677.25,1436.82,1994.94,187.39,109.45,-116.63,-1289.26,-11385.66,698.12,7565.63,-2078.29,53.76,0.0,-121.96,-2024.53,-2146.48
601,680.99,1507.79,1960.87,187.2,100.33,-94.01,-1288.85,-11416.2,674.94,7534.57,-2078.14,54.09,0.0,-152.37,-2024.05,-2176.42
604,655.09,1429.48,1953.68,169.03,84.28,-117.3,-1275.54,-11485.05,670.04,7610.11,-2019.67,54.03,0.0,-306.19,-1965.64,-2271.83
607,677.68,1460.94,1992.43,176.46,100.07,-106.01,-1269.84,-11389.41,683.08,7459.98,-2026.07,54.16,0.0,-214.63,-1971.91,-2186.54
610,636.39,1547.49,1940.16,185.27,96.59,-101.58,-1282.05,-11349.68,682.63,7495.42,-2063.52,53.52,0.0,-149.37,-2010.0,-2159.36
613,666.43,1496.13,1976.84,179.19,103.61,-91.61,-1285.75,-11378.21,673.11,7497.85,-2058.5,54.23,0.0,-162.4,-2004.27,-2166.67
616,703.55,1458.77,1957.59,178.79,94.84,-103.08,-1307.05,-11428.14,653.19,7454.72,-1944.4,52.41,0.0,-336.81,-1891.99,-2228.8
619,628.73,1461.41,1981.94,192.75,111.66,-113.48,-1276.42,-11514.96,674.74,7582.78,-1986.62,53.69,0.0,-270.87,-1932.94,-2203.81
622,692.86,1450.58,1994.09,182.27,105.16,-97.35,-1310.99,-11366.7,669.5,7523.3,-2042.49,53.34,0.0,-157.27,-1989.15,-2146.42
625,644.3,1445.03,2001.76,165.07,104.16,-94.7,-1330.05,-11427.73,665.18,7586.79,-2006.89,53.4,0.0,-240.19,-1953.49,-2193.68
628,671.91,1490.7,1997.2,193.02,101.06,-103.78,-1296.47,-11436.91,664.33,7509.45,-2021.99,53.88,0.0,-209.49,-1968.11,-2177.59
631,674.36,1502.6,1968.96,188.59,102.28,-106.66,-1285.72,-11278.78,661.37,7562.05,-2191.74,54.78,0.0,-10.95,-2136.96,-2147.91
634,680.84,1449.08,1975.1,182.46,111.7,-93.45,-1311.76,-11413.05,678.19,7546.76,-2030.02,54.21,0.0,-194.14,-1975.81,-2169.95
637,684.37,1449.17,1950.36,185.91,98.37,-101.89,-1301.02,-11362.27,683.48,7558.25,-2116.47,54.95,0.0,-155.27,-2061.53,-2216.8
640,683.96,1457.26,1989.34,189.13,104.14,-104.13,-1287.18,-11377.96,661.4,7507.16,-2069.22,54.15,0.0,-176.88,-2015.07,-2191.94
643,648.53,1460.44,1967.69,177.87,102.28,-107.69,-1305.57,-11262.56,644.32,7528.19,-2176.01,54.34,0.0,-146.5,-2121.68,-2268.18
646,686.33,1439.16,1957.17,182.09,109.82,-109.63,-1283.38,-11258.62,669.13,7472.09,-2134.2,54.27,0.0,-135.84,-2079.92,-2215.77
649,696.51,1506.36,1975.48,180.75,102.57,-102.3,-1295.63,-11401.75,655.61,7482.12,-1995.4,54.53,0.0,-200.28,-1940.87,-2141.15
652,660.7,1506.4,1971.27,179.38,103.56,-110.57,-1288.68,-11310.43,661.07,7481.42,-2098.92,55.19,0.0,-145.9,-2043.73,-2189.63
655,683.54,1452.85,1956.38,188.54,96.83,-95.01,-1304.78,-11251.85,651.45,7477.04,-2131.02,54.4,0.0,-145.02,-2076.62,-2221.65
658,669.78,1448.96,1982.97,173.34,100.06,-98.75,-1275.88,-11292.83,689.62,7534.4,-2147.18,54.33,0.0,-68.33,-2092.85,-2161.18
661,652.23,1479.36,1972.63,179.64,97.13,-95.03,-1279.03,-11288.46,662.27,7487.53,-2114.65,54.45,0.0,-131.73,-2060.2,-2191.93
664,672.42,1462.64,2005.48,187.43,110.65,-99.39,-1286.83,-11241.48,679.8,7416.71,-2149.74,54.77,0.0,-92.57,-2094.97,-2187.54
667,678.19,1516.4,1955.43,192.4,103.4,-107.85,-1259.32,-11300.14,674.97,7449.5,-2136.95,55.27,0.0,-97.02,-2081.68,-2178.7
670,634.66,1476.76,1987.08,184.26,88.04,-93.37,-1296.41,-11393.36,659.97,7576.66,-2094.98,54.07,0.0,-175.71,-2040.91,-2216.62
673,710.1,1492.02,1969.75,185.52,107.91,-103.94,-1289.7,-11274.15,656.33,7474.72,-2099.42,53.75,0.0,-71.44,-2045.67,-2117.11
676,682.63,1468.68,1975.37,180.32,102.65,-89.35,-1317.61,-11336.59,661.14,7498.51,-2044.0,53.59,0.0,-174.26,-1990.41,-2164.67
679,654.88,1473.03,1970.93,186.23,100.68,-101.61,-1285.51,-11378.78,663.89,7474.17,-2004.67,52.84,0.0,-242.07,-1951.83,-2193.9
682,704.38,1362.78,1975.81,177.2,114.85,-95.49,-1314.04,-11380.1,687.99,7538.34,-2012.19,53.12,0.0,-228.28,-1959.07,-2187.35
685,667.53,1461.32,1960.79,176.82,97.4,-93.31,-1274.68,-11385.38,695.92,7409.53,-1970.71,52.44,0.0,-284.08,-1918.27,-2202.34
688,645.8,1461.95,1974.38,180.02,96.7,-100.53,-1313.97,-11457.84,674.49,7520.4,-2000.84,52.88,0.0,-318.59,-1947.96,-2266.56
691,664.49,1506.67,1992.68,179.65,103.72,-94.54,-1256.6,-11418.91,679.99,7471.38,-2028.56,53.6,0.0,-171.48,-1974.96,-2146.43
694,693.9,1478.5,1938.39,180.93,108.36,-102.14,-1304.72,-11338.33,667.85,7392.62,-1993.57,52.27,0.0,-284.64,-1941.3,-2225.94
697,658.19,1499.58,1947.19,192.06,103.64,-91.86,-1303.85,-11282.71,691.14,7407.37,-2062.35,53.28,0.0,-179.26,-2009.07,-2188.33
700,650.03,1475.56,2005.15,177.65,99.59,-107.64,-1312.92,-11364.76,683.1,7511.37,-2019.58,53.56,0.0,-182.87,-1966.01,-2148.88
703,703.14,1454.79,1984.57,187.5,98.03,-101.16,-1289.87,-11510.89,669.87,7603.68,-2016.68,54.08,0.0,-200.34,-1962.6,-2162.94
706,601.32,1463.35,1945.92,172.4,116.04,-117.86,-1309.79,-11485.32,677.68,7643.14,-1998.66,53.25,0.0,-293.13,-1945.41,-2238.55
709,669.27,1395.44,1944.3,173.13,95.0,-91.81,-1330.0,-11440.65,676.34,7597.23,-1976.36,52.76,0.0,-311.75,-1923.6,-2235.36
712,635.66,1520.6,1963.6,181.72,101.13,-99.19,-1328.76,-11419.79,682.65,7547.7,-1970.71,52.51,0.0,-214.68,-1918.2,-2132.88
715,663.41,1485.57,1971.87,181.59,100.08,-100.89,-1291.33,-11545.17,668.16,7563.38,-1924.71,52.93,0.0,-303.33,-1871.78,-2175.1
718,663.03,1535.38,1940.13,183.25,103.29,-89.93,-1316.34,-11464.0,696.14,7540.8,-1951.09,52.16,0.0,-208.26,-1898.93,-2107.19
721,677.96,1487.55,1944.43,182.67,94.18,-93.23,-1293.49,-11479.75,685.68,7561.06,-1994.3,52.41,0.0,-232.93,-1941.9,-2174.83
724,686.17,1505.8,1954.23,189.99,115.54,-84.04,-1333.59,-11413.71,670.72,7563.46,-2035.11,52.77,0.0,-145.46,-1982.34,-2127.8
727,621.12,1443.34,1962.3,177.24,108.71,-93.08,-1278.91,-11590.04,698.54,7679.06,-1965.41,52.6,0.0,-271.7,-1912.81,-2184.52
730,646.24,1502.06,1968.34,176.98,115.47,-87.88,-1313.61,-11450.95,675.18,7510.96,-1921.53,52.88,0.0,-257.22,-1868.64,-2125.86
733,685.34,1483.2,1954.79,171.14,97.83,-95.57,-1296.09,-11415.62,661.78,7554.12,-2008.96,52.87,0.0,-199.09,-1956.09,-2155.18
736,664.38,1503.98,1965.07,176.01,101.44,-84.0,-1292.47,-11462.38,662.31,7531.3,-1965.05,53.48,0.0,-234.36,-1911.57,-2145.93
739,641.48,1452.27,1926.9,186.4,100.43,-84.42,-1303.37,-11437.14,679.54,7608.85,-2025.73,53.14,0.0,-229.06,-1972.58,-2201.65
742,661.86,1441.61,1957.62,184.88,112.44,-93.28,-1269.31,-11541.57,686.63,7626.13,-2011.76,53.19,0.0,-233.0,-1958.57,-2191.56
745,682.46,1479.41,1970.93,179.83,97.25,-93.56,-1305.36,-11351.96,674.4,7566.77,-2090.39,52.31,0.0,-99.82,-2038.08,-2137.9
748,654.61,1477.68,1950.67,172.07,99.05,-103.13,-1277.68,-11303.25,661.17,7527.52,-2099.29,53.85,0.0,-141.29,-2045.44,-2186.73
751,636.13,1493.95,1970.05,186.92,91.41,-92.2,-1296.64,-11482.2,694.95,7635.37,-2036.23,53.3,0.0,-162.26,-1982.94,-2145.19
754,664.73,1470.4,1981.59,189.25,122.33,-82.68,-1313.89,-11309.07,681.27,7555.68,-2105.53,53.31,0.0,-40.39,-2052.22,-2092.61
757,668.1,1515.3,1974.18,174.96,103.34,-85.41,-1271.68,-11408.28,687.87,7618.54,-2134.48,54.76,0.0,-23.07,-2079.72,-2102.79
760,690.95,1477.9,1994.57,184.93,103.94,-88.99,-1301.76,-11352.33,677.53,7582.56,-2130.87,53.64,0.0,-30.68,-2077.24,-2107.92
763,651.83,1423.18,1962.69,182.13,104.6,-104.17,-1302.68,-11480.24,702.74,7607.77,-2020.77,51.85,0.0,-252.15,-1968.92,-2221.07
766,678.23,1469.7,1971.36,188.12,100.68,-111.71,-1291.03,-11337.23,673.6,7531.86,-2059.18,52.8,0.0,-126.43,-2006.38,-2132.8
769,689.86,1503.26,1965.67,179.38,92.26,-111.36,-1300.76,-11384.94,679.15,7582.73,-2084.36,53.25,0.0,-104.76,-2031.11,-2135.87
772,698.66,1534.84,1975.49,192.2,109.25,-95.99,-1287.82,-11306.82,667.16,7462.26,-2087.62,52.8,0.0,-50.77,-2034.82,-2085.59
775,640.5,1492.87,1944.58,184.15,102.61,-93.62,-1289.32,-11361.29,702.16,7526.42,-2059.3,52.31,0.0,-150.94,-2006.99,-2157.93
778,650.27,1492.53,1979.51,184.83,105.17,-96.68,-1302.25,-11310.8,682.05,7551.84,-2110.65,53.36,0.0,-63.53,-2057.28,-2120.82
781,662.44,1481.26,1966.68,183.47,114.69,-106.91,-1288.91,-11328.11,677.83,7571.06,-2096.44,54.37,0.0,-66.5,-2042.07,-2108.57
784,647.61,1469.01,1960.99,178.1,105.27,-77.9,-1293.08,-11477.43,663.29,7563.45,-1974.42,53.6,0.0,-260.68,-1920.82,-2181.51
787,709.97,1543.41,1966.75,186.56,101.01,-106.44,-1280.33,-11509.9,685.96,7485.88,-1942.45,52.71,0.0,-217.14,-1889.74,-2106.88
790,656.14,1466.85,1961.64,177.55,102.27,-84.24,-1283.23,-11458.95,675.52,7514.14,-1993.1,54.41,0.0,-272.3,-1938.69,-2210.99
793,661.25,1437.68,1931.29,187.01,109.1,-99.84,-1294.35,-11489.58,679.75,7715.51,-2088.36,54.78,0.0,-162.19,-2033.58,-2195.76
796,635.25,1471.03,1952.35,190.89,104.71,-104.94,-1295.89,-11529.61,692.34,7630.35,-2004.68,52.81,0.0,-253.52,-1951.87,-2205.38
799,665.52,1495.1,1971.53,180.84,102.44,-91.51,-1310.48,-11465.43,664.72,7542.37,-1933.88,52.02,0.0,-244.89,-1881.86,-2126.75
802,689.09,1495.66,1972.38,191.14,107.51,-103.99,-1281.57,-11494.56,678.36,7518.16,-1967.93,52.73,0.0,-227.82,-1915.19,-2143.02
805,652.14,1420.73,1947.14,191.36,100.9,-97.27,-1254.83,-11491.85,696.28,7563.99,-2004.09,53.43,0.0,-271.41,-1950.66,-2222.07
808,676.95,1455.39,1980.77,169.96,99.57,-91.1,-1263.57,-11403.59,688.01,7539.97,-2033.9,52.88,0.0,-147.63,-1981.02,-2128.65
811,656.92,1472.16,1976.93,191.74,108.91,-100.48,-1294.45,-11469.94,662.07,7559.08,-1959.25,52.96,0.0,-237.04,-1906.29,-2143.33
814,644.8,1489.68,1973.26,179.55,99.47,-107.3,-1300.33,-11489.55,668.94,7628.5,-1977.62,53.26,0.0,-212.97,-1924.35,-2137.33
817,676.07,1508.95,1989.4,192.24,119.99,-101.75,-1281.1,-11480.95,682.84,7527.6,-1998.29,53.74,0.0,-166.72,-1944.55,-2111.27
820,642.71,1436.38,1967.94,181.58,96.77,-111.31,-1282.79,-11452.87,697.77,7599.82,-2042.36,53.33,0.0,-223.98,-1989.03,-2213.01
823,639.12,1510.15,1964.08,177.78,107.66,-104.9,-1294.25,-11471.83,676.36,7640.58,-2035.29,53.52,0.0,-155.26,-1981.77,-2137.03
826,684.05,1462.71,1946.76,176.11,106.56,-102.95,-1294.92,-11427.58,658.5,7555.25,-2016.78,53.33,0.0,-235.52,-1963.46,-2198.98
829,641.95,1482.78,1977.13,189.61,104.11,-108.38,-1256.75,-11504.93,685.14,7555.6,-1965.02,52.28,0.0,-233.73,-1912.74,-2146.47
832,686.66,1470.32,1945.53,182.19,94.85,-101.59,-1281.78,-11538.11,693.82,7580.93,-1979.4,52.15,0.0,-267.18,-1927.25,-2194.42
835,673.13,1491.44,1947.36,195.3,99.35,-95.9,-1303.82,-11410.35,682.33,7571.11,-2050.57,53.44,0.0,-150.04,-1997.13,-2147.18
838,691.81,1423.87,1989.02,184.75,94.03,-117.8,-1307.02,-11466.09,676.02,7637.72,-2028.39,53.12,0.0,-193.68,-1975.27,-2168.95
841,633.78,1490.63,1972.56,190.96,101.15,-97.99,-1281.42,-11445.61,674.81,7559.82,-2013.49,52.54,0.0,-201.31,-1960.95,-2162.26
844,675.11,1500.97,1972.42,180.86,104.48,-108.33,-1299.82,-11351.93,645.22,7549.18,-2068.06,53.48,0.0,-131.83,-2014.58,-2146.4
847,652.09,1524.31,1944.08,185.12,91.41,-85.99,-1293.89,-11452.32,653.87,7536.52,-2015.41,52.26,0.0,-244.8,-1963.15,-2207.95
850,648.49,1471.8,1961.15,181.93,115.94,-107.51,-1290.81,-11374.31,671.21,7516.63,-2057.23,53.29,0.0,-205.46,-2003.95,-2209.41
853,680.83,1517.56,1927.97,186.14,100.59,-97.45,-1302.38,-11464.6,673.11,7562.92,-2031.71,53.43,0.0,-215.32,-1978.28,-2193.6
856,648.0,1446.88,1984.63,178.29,102.99,-102.76,-1304.54,-11519.28,662.29,7605.16,-1994.26,53.14,0.0,-298.35,-1941.12,-2239.47
859,662.61,1489.4,1993.51,181.75,94.28,-84.89,-1286.09,-11560.17,694.28,7541.27,-1903.24,52.77,0.0,-274.05,-1850.47,-2124.52
862,659.12,1504.0,1972.55,185.76,104.56,-91.67,-1328.44,-11453.41,669.52,7615.64,-2036.08,53.01,0.0,-162.37,-1983.07,-2145.44
865,665.24,1491.34,1958.23,180.48,105.92,-106.94,-1285.65,-11541.0,666.22,7649.57,-2016.48,53.73,0.0,-216.59,-1962.75,-2179.34
868,648.71,1479.84,2007.58,173.52,104.6,-103.58,-1305.43,-11661.8,697.62,7664.12,-1932.46,52.41,0.0,-294.82,-1880.05,-2174.87
871,640.37,1440.06,1970.4,172.88,106.25,-84.88,-1287.54,-11643.68,678.67,7667.52,-1891.6,52.07,0.0,-339.96,-1839.53,-2179.49
874,654.54,1456.1,1993.7,174.39,106.12,-95.0,-1263.5,-11515.2,675.89,7556.01,-1975.4,52.91,0.0,-256.94,-1922.49,-2179.43
877,639.82,1427.69,1962.77,182.21,110.39,-92.6,-1292.69,-11470.71,678.59,7602.67,-2025.7,53.75,0.0,-251.86,-1971.96,-2223.82
880,677.69,1453.75,1976.09,185.22,98.38,-105.81,-1297.31,-11534.2,658.84,7573.21,-1975.38,53.04,0.0,-314.14,-1922.34,-2236.48
883,648.04,1449.64,1980.48,183.58,102.71,-110.0,-1280.97,-11541.5,676.42,7571.18,-1931.67,52.7,0.0,-320.41,-1878.98,-2199.39
886,664.46,1439.91,1968.7,184.29,110.58,-94.43,-1295.22,-11504.93,695.8,7591.46,-1984.61,52.48,0.0,-239.39,-1932.14,-2171.53
889,669.9,1490.48,1932.76,184.63,97.89,-81.5,-1314.95,-11309.0,673.82,7456.99,-2034.09,52.61,0.0,-198.97,-1981.49,-2180.46
892,624.89,1484.29,1969.91,180.95,103.52,-93.33,-1320.07,-11482.43,680.48,7574.69,-1946.94,52.8,0.0,-277.11,-1894.13,-2171.24
895,663.81,1493.26,1989.16,175.2,111.14,-110.96,-1288.66,-11397.91,674.41,7402.61,-1952.55,53.2,0.0,-287.93,-1899.35,-2187.28
898,623.34,1487.72,1973.35,191.88,108.6,-109.25,-1322.13,-11399.19,671.98,7476.11,-1982.94,52.5,0.0,-297.58,-1930.44,-2228.02
901,697.51,1487.13,1959.47,182.57,98.3,-103.55,-1257.93,-11341.93,675.65,7460.6,-2057.92,53.91,0.0,-142.18,-2004.01,-2146.18
904,676.16,1497.87,1994.12,175.02,96.25,-113.77,-1305.06,-11295.22,651.43,7525.74,-2108.76,52.86,0.0,-97.46,-2055.9,-2153.36
907,642.89,1439.21,1991.89,181.67,101.91,-99.2,-1294.07,-11317.35,673.0,7504.99,-2105.69,53.17,0.0,-175.07,-2052.52,-2227.59
910,625.5,1452.79,1982.08,183.02,104.33,-119.77,-1282.1,-11443.79,692.73,7582.54,-2051.09,53.38,0.0,-222.68,-1997.7,-2220.39
913,634.07,1432.23,1946.37,171.57,115.75,-106.63,-1284.34,-11351.18,666.47,7537.53,-2074.72,52.67,0.0,-238.17,-2022.05,-2260.22
916,652.21,1468.78,1976.52,186.48,102.48,-118.22,-1300.9,-11391.82,677.11,7560.46,-2017.77,53.13,0.0,-186.89,-1964.64,-2151.53
919,656.89,1423.76,1987.52,177.44,94.46,-109.98,-1307.67,-11313.82,672.84,7564.87,-2118.33,52.64,0.0,-153.7,-2065.69,-2219.39
922,683.92,1500.87,1969.16,195.43,86.9,-111.01,-1292.98,-11444.11,684.61,7520.84,-2018.18,52.88,0.0,-206.36,-1965.3,-2171.66
925,627.78,1508.69,1979.1,187.04,107.25,-122.7,-1322.98,-11273.83,673.9,7559.45,-2139.53,52.52,0.0,-76.28,-2087.01,-2163.29
928,675.73,1463.84,1983.42,177.86,92.34,-110.9,-1277.09,-11269.65,667.36,7532.81,-2163.07,52.43,0.0,-64.29,-2110.64,-2174.93
931,647.08,1474.22,2010.94,177.96,97.92,-102.76,-1272.14,-11338.61,677.49,7570.29,-2117.4,53.33,0.0,-57.62,-2064.07,-2121.69
934,657.8,1455.46,1989.97,178.39,98.97,-119.17,-1300.41,-11337.83,684.89,7609.62,-2121.43,53.11,0.0,-82.3,-2068.31,-2150.62
937,699.97,1507.94,1951.43,188.05,99.13,-122.74,-1310.39,-11245.98,661.6,7499.36,-2116.74,52.69,0.0,-71.64,-2064.05,-2135.69
940,656.19,1506.43,1967.85,174.78,99.14,-112.59,-1318.19,-11283.44,659.4,7543.63,-2136.48,52.83,0.0,-106.81,-2083.65,-2190.46
943,719.7,1437.68,1967.89,173.43,108.62,-106.16,-1279.29,-11173.07,662.21,7471.77,-2184.69,53.25,0.0,-17.23,-2131.45,-2148.67
946,625.06,1472.81,1958.7,178.32,104.03,-99.62,-1292.62,-11288.45,669.94,7580.21,-2171.3,53.64,0.0,-91.61,-2117.65,-2209.27
949,652.31,1485.23,1964.14,186.26,99.78,-93.11,-1320.33,-11297.09,690.22,7589.32,-2149.17,54.11,0.0,-43.25,-2095.06,-2138.31
952,619.49,1470.25,1988.15,193.78,123.63,-97.67,-1291.51,-11278.12,677.95,7574.55,-2217.77,54.02,0.0,-19.5,-2163.75,-2183.25
955,683.49,1500.25,1993.6,190.26,102.89,-120.71,-1319.92,-11428.5,681.82,7582.48,-2051.28,53.01,0.0,-134.34,-1998.27,-2132.61
958,645.32,1449.69,1955.56,178.05,95.47,-88.47,-1283.45,-11370.18,684.12,7548.84,-2067.07,53.49,0.0,-185.06,-2013.58,-2198.64
961,659.02,1426.97,1960.62,174.41,108.57,-102.98,-1258.84,-11239.41,699.95,7547.7,-2166.09,54.22,0.0,-23.99,-2111.86,-2135.85
964,671.95,1437.75,1963.54,178.81,104.55,-114.36,-1258.98,-11286.91,667.09,7528.46,-2121.69,54.83,0.0,-108.1,-2066.85,-2174.95
967,646.73,1488.97,1967.83,185.9,107.43,-120.44,-1291.19,-11326.3,672.58,7492.93,-2069.03,54.59,0.0,-175.57,-2014.44,-2190.01
970,669.7,1485.46,1988.25,179.43,108.01,-120.56,-1271.49,-11302.46,685.4,7551.09,-2142.42,53.43,0.0,-27.16,-2088.99,-2116.16
973,692.21,1430.9,1984.21,184.91,107.8,-112.76,-1268.0,-11386.63,670.23,7604.49,-2124.42,53.99,0.0,-92.63,-2070.43,-2163.06
976,671.46,1463.48,1980.52,178.37,111.02,-111.6,-1286.88,-11252.73,680.64,7526.86,-2170.17,54.18,0.0,-38.85,-2115.99,-2154.84
979,672.84,1487.46,1972.78,178.07,113.06,-102.5,-1294.63,-11142.0,678.83,7449.56,-2163.35,53.45,0.0,13.47,-2109.9,-2096.43
982,649.31,1488.43,1961.24,179.8,102.63,-108.33,-1262.13,-11264.31,683.63,7530.63,-2155.68,53.11,0.0,-39.09,-2102.57,-2141.66
985,667.91,1479.64,1965.12,185.06,99.64,-112.0,-1277.33,-11242.79,668.95,7496.67,-2140.58,52.8,0.0,-69.13,-2087.78,-2156.91
988,675.29,1513.7,1957.85,173.75,109.02,-113.66,-1304.39,-11294.25,663.14,7531.19,-2148.2,52.58,0.0,-88.38,-2095.62,-2184.01
991,691.61,1489.09,1953.85,191.21,101.52,-115.98,-1288.61,-11273.2,668.0,7496.44,-2092.51,54.23,0.0,-86.06,-2038.28,-2124.34
994,689.96,1449.59,1967.97,176.14,104.77,-114.18,-1306.53,-11141.83,661.29,7464.49,-2201.62,53.06,0.0,-48.33,-2148.56,-2196.89
997,648.69,1431.83,2002.72,172.86,103.36,-131.36,-1279.27,-11251.39,683.66,7458.08,-2102.52,53.14,0.0,-160.82,-2049.38,-2210.2
1000,671.13,1473.2,1958.45,184.28,90.77,-111.59,-1310.62,-11251.31,667.8,7549.52,-2212.31,52.96,0.0,-78.38,-2159.35,-2237.73

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
1,22.79,35.36,64.87,3.9,0.38,0.0,-5.83,-130.23,34.39,274.13,-57.33,4.61,0.0,299.77,-52.72,247.06
4,21.55,32.02,62.61,3.65,0.18,0.0,-2.63,-128.12,40.68,273.08,-59.55,4.55,0.0,303.01,-55.0,248.01
7,18.56,37.27,64.8,4.1,0.68,0.0,-7.2,-127.82,34.78,275.01,-60.32,4.61,0.0,300.19,-55.71,244.48
10,19.88,41.78,75.64,3.37,0.0,0.0,-7.02,-123.51,37.96,268.2,-61.74,4.57,0.0,316.3,-57.17,259.14
13,20.33,35.58,59.66,3.39,0.05,0.0,-4.01,-118.14,35.54,265.51,-61.35,4.56,0.0,297.92,-56.79,241.13
16,18.68,37.24,65.33,4.08,0.03,0.0,-5.37,-115.26,36.76,263.05,-62.26,4.55,0.0,304.54,-57.72,246.82
19,16.1,33.02,58.66,5.12,0.13,0.0,-3.56,-127.57,39.8,265.0,-55.86,4.53,0.0,286.7,-51.33,235.38
22,17.9,37.69,55.12,4.32,0.37,0.0,-5.27,-113.6,41.57,265.96,-65.73,4.54,0.0,304.08,-61.19,242.89
25,18.12,33.15,69.29,3.82,0.03,0.0,-7.65,-129.79,39.88,265.56,-52.13,4.55,0.0,292.41,-47.58,244.83
28,21.49,35.12,68.11,4.28,0.07,0.0,-7.38,-122.89,37.39,268.42,-58.64,4.53,0.0,304.62,-54.11,250.5
31,25.99,31.49,62.74,3.94,0.02,0.0,-7.73,-125.16,33.34,267.97,-57.72,4.33,0.0,292.6,-53.39,239.21
