POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
343,712.87,1489.85,1966.51,184.73,110.46,-114.18,-1296.96,-11364.55,696.62,7632.91,-2138.64,53.5,0.0,18.25,-2085.14,-2066.89
346,665.86,1486.02,1997.07,187.07,104.95,-126.1,-1315.07,-11386.92,698.18,7700.22,-2133.91,53.44,0.0,11.28,-2080.47,-2069.18
349,677.62,1451.8,1971.71,175.21,108.46,-105.19,-1308.03,-11305.17,692.17,7641.56,-2173.89,53.47,0.0,0.14,-2120.42,-2120.28
352,724.26,1469.57,1973.68,177.33,118.37,-123.99,-1315.87,-11405.59,691.51,7699.11,-2136.63,53.79,0.0,8.4,-2082.84,-2074.43
355,676.02,1458.13,1981.97,186.78,101.53,-115.04,-1309.44,-11431.01,689.68,7640.3,-2087.89,53.99,0.0,-121.07,-2033.9,-2154.97
358,669.41,1443.92,1993.36,177.5,106.79,-112.41,-1298.96,-11470.13,686.16,7696.29,-2114.49,53.56,0.0,-108.07,-2060.93,-2169.0
361,692.98,1470.46,1955.12,183.47,105.78,-118.99,-1273.86,-11430.46,686.17,7657.91,-2131.85,54.13,0.0,-71.42,-2077.72,-2149.14
364,670.47,1443.52,1963.7,187.31,110.76,-118.3,-1298.13,-11399.59,676.7,7684.06,-2159.64,53.31,0.0,-79.51,-2106.33,-2185.84
367,656.93,1535.48,1995.36,181.54,105.85,-99.03,-1286.0,-11322.83,689.13,7640.1,-2149.51,52.9,0.0,96.53,-2096.61,-2000.08
370,621.15,1488.61,1988.68,178.69,95.1,-100.53,-1292.38,-11394.99,691.7,7744.27,-2175.1,53.49,0.0,20.3,-2121.6,-2101.3
373,688.5,1506.45,1957.96,186.3,94.64,-119.1,-1272.4,-11419.49,677.07,7672.98,-2139.35,52.7,0.0,-27.09,-2086.65,-2113.73
376,657.9,1506.06,1998.73,184.71,100.59,-126.11,-1280.8,-11334.58,674.48,7640.63,-2188.99,53.23,0.0,21.61,-2135.76,-2114.14
379,640.39,1522.58,1957.11,178.97,98.64,-122.47,-1284.22,-11279.56,684.35,7665.63,-2210.76,53.84,0.0,61.43,-2156.92,-2095.49
382,654.2,1471.02,1990.73,179.11,99.96,-116.8,-1290.97,-11295.92,668.77,7700.45,-2240.5,54.6,0.0,60.54,-2185.9,-2125.36
385,643.11,1452.35,1968.45,179.04,101.49,-124.28,-1313.84,-11390.64,675.72,7672.67,-2130.52,53.6,0.0,-135.94,-2076.92,-2212.85
