POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
58,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-17.61,-5.24,-0.0,-0.0,19.13,-2.66,0.0,-22.85,16.47,-6.38
61,-0.0,0.0,-0.0,0.0,-0.0,0.0,-20.33,-6.32,-0.0,0.0,18.82,-2.61,0.0,-26.65,16.21,-10.45
64,0.0,0.0,-0.0,0.0,-0.0,0.0,-19.27,-4.55,-0.0,-0.0,16.95,-2.69,0.0,-23.82,14.26,-9.56
67,0.0,0.0,-0.0,-0.0,-0.0,0.0,-20.44,-11.4,0.0,-0.0,21.84,-2.9,0.0,-31.84,18.93,-12.91
70,-0.0,0.0,0.0,-0.0,-0.0,0.0,-23.65,-16.88,-0.0,-0.0,26.21,-3.12,0.0,-40.52,23.09,-17.43
73,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-27.49,-14.98,0.0,0.0,27.99,-3.72,0.0,-42.47,24.27,-18.2
76,-0.0,0.0,0.0,-0.0,0.0,0.0,-18.2,-1.33,-0.0,0.0,14.98,-2.74,0.0,-19.53,12.24,-7.29
79,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-20.17,0.44,0.0,0.0,13.91,-2.55,0.0,-19.73,11.36,-8.38
82,0.0,0.0,0.0,-0.0,-0.0,0.0,-19.29,-1.54,-0.0,0.0,15.41,-2.44,0.0,-20.82,12.97,-7.85
85,0.0,-0.0,0.0,0.0,-0.0,0.0,-11.24,1.25,-0.0,0.0,7.51,-1.68,0.0,-9.99,5.83,-4.16
88,-0.0,0.0,-0.0,0.0,0.0,0.0,-14.59,-13.57,-0.0,0.0,21.96,-2.04,0.0,-28.16,19.92,-8.24
91,0.0,0.0,0.0,0.0,0.0,0.0,-10.2,-5.26,-0.0,-0.0,8.99,-1.28,0.0,-15.46,7.7,-7.75
94,0.0,-0.0,-0.0,0.0,0.0,0.0,-14.03,-4.98,0.0,-0.0,12.73,-1.8,0.0,-19.02,10.92,-8.09
97,0.0,0.0,-0.0,-0.0,0.0,0.0,-17.87,-24.77,0.0,0.0,34.8,-2.76,0.0,-42.65,32.04,-10.61
100,0.0,-0.0,0.0,0.0,0.0,0.0,-8.08,-21.92,0.0,0.0,25.25,-2.14,0.0,-30.0,23.11,-6.89
103,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-12.92,-14.96,0.0,0.0,21.02,-1.99,0.0,-27.87,19.03,-8.85
106,0.0,0.0,0.0,0.0,0.0,0.0,-2.75,-0.77,0.0,-0.0,2.71,-0.52,0.0,-3.52,2.19,-1.33
109,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02,0.85,-0.0,-0.0,-0.81,-0.0,0.0,0.82,-0.81,0.01
112,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.05,0.34,-0.0,-0.0,-0.33,0.0,0.0,0.29,-0.33,-0.04
115,-0.0,0.0,0.0,0.0,0.0,0.0,-0.04,-0.43,0.0,0.0,0.42,0.0,0.0,-0.47,0.42,-0.04
118,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.04,-0.17,-0.0,-0.0,0.16,-0.0,0.0,-0.21,0.16,-0.05
121,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.01,-0.71,0.0,-0.0,0.37,0.0,0.0,-0.71,0.37,-0.35
124,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.01,-0.25,-0.0,0.0,0.25,-0.0,0.0,-0.26,0.25,-0.01
127,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.38,-0.0,0.0,0.36,-0.0,0.0,-0.38,0.36,-0.02
130,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1,-0.0,0.0,-0.47,0.0,0.0,0.1,-0.47,-0.37
133,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.44,-0.0,0.0,0.17,-0.0,0.0,-0.44,0.17,-0.27
136,0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,0.36,-0.0,0.0,-0.3,-0.0,0.0,0.35,-0.3,0.04
139,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.2,0.0,-0.0,-0.38,-0.0,0.0,0.2,-0.38,-0.18
142,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.33,-0.0,0.0,-0.52,0.0,0.0,0.33,-0.52,-0.2
145,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.47,0.0,-0.0,-0.51,0.0,0.0,0.47,-0.51,-0.04
148,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.11,-0.0,-0.0,-0.12,-0.0,0.0,0.11,-0.12,-0.01
151,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.13,0.0,-0.0,-0.07,0.0,0.0,-0.14,-0.07,-0.22
154,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.01,-0.57,-0.0,-0.0,0.33,0.0,0.0,-0.58,0.33,-0.25
157,0.0,0.0,0.0,-0.0,0.0,0.0,-0.53,0.61,-0.0,-0.0,-0.56,0.0,0.0,0.08,-0.56,-0.48
160,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.19,0.66,0.0,0.0,-0.98,0.0,0.0,0.47,-0.98,-0.51
163,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.16,0.34,-0.0,0.0,-0.32,0.0,0.0,0.18,-0.32,-0.14
166,-0.0,-0.0,0.0,-0.0,0.0,0.0,-3.84,-7.81,0.0,0.0,8.53,-0.82,0.0,-11.66,7.71,-3.95
169,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.9,2.66,0.0,0.0,-2.83,-0.02,0.0,1.76,-2.85,-1.09
172,0.0,0.0,-0.0,0.0,0.0,0.0,-0.02,-0.74,-0.0,0.0,0.73,0.0,0.0,-0.76,0.73,-0.03
175,0.0,-0.0,0.0,0.0,0.0,0.0,-0.07,-0.04,-0.0,0.0,0.04,0.0,0.0,-0.12,0.04,-0.08
178,0.0,-0.0,0.0,0.0,0.0,0.0,-0.02,-0.37,-0.0,-0.0,0.38,-0.0,0.0,-0.39,0.38,-0.0
181,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.21,0.0,0.0,0.31,0.0,0.0,0.21,0.31,0.51
184,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.38,-0.0,0.0,0.38,0.0,0.0,-0.38,0.38,-0.0
187,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.13,-0.0,-0.0,-0.07,0.0,0.0,-0.14,-0.07,-0.21
190,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.15,-0.0,-0.0,0.13,-0.0,0.0,-0.15,0.13,-0.02
193,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.21,0.0,0.0,0.44,0.0,0.0,-0.21,0.44,0.23
196,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01,-0.0,0.0,0.27,0.0,0.0,-0.02,0.27,0.25
199,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.15,0.0,0.0,0.06,-0.0,0.0,-0.15,0.06,-0.09
202,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4,0.0,0.0,0.27,0.0,0.0,-0.41,0.27,-0.13
205,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.07,-0.0,0.0,0.27,-0.0,0.0,-0.07,0.27,0.19
208,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.18,-0.0,-0.0,0.26,0.0,0.0,-0.18,0.26,0.09
211,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.09,-0.0,-0.0,-0.09,-0.0,0.0,0.09,-0.09,-0.01
214,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.07,-0.0,0.0,0.17,0.0,0.0,0.07,0.17,0.23
217,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.12,0.0,-0.0,0.35,-0.0,0.0,-0.12,0.35,0.23
220,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.31,0.0,-0.0,0.31,0.0,0.0,-0.31,0.31,-0.0
223,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.06,0.0,-0.0,0.16,0.0,0.0,-0.07,0.16,0.1
226,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.24,-0.0,-0.0,0.05,0.0,0.0,-0.24,0.05,-0.19
229,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.25,-0.0,0.0,0.23,-0.0,0.0,-0.25,0.23,-0.02
232,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.28,0.0,0.0,0.03,0.0,0.0,-0.28,0.03,-0.25
235,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.07,-0.0,0.0,-0.15,0.0,0.0,-0.07,-0.15,-0.22
238,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.19,0.0,0.0,0.38,0.0,0.0,-0.19,0.38,0.19
241,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.11,0.0,-0.0,-0.04,0.0,0.0,-0.11,-0.04,-0.16
244,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.32,-0.0,-0.0,0.16,0.0,0.0,-0.32,0.16,-0.16
247,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.11,-0.0,-0.0,0.0,-0.0,0.0,-0.11,0.0,-0.1
250,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1,0.0,-0.0,0.28,0.0,0.0,-0.1,0.28,0.18
253,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02,-0.0,0.0,-0.16,0.0,0.0,0.02,-0.16,-0.13
256,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.02,-0.0,0.0,-0.22,-0.0,0.0,-0.02,-0.22,-0.24
259,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.06,0.0,-0.0,-0.15,0.0,0.0,-0.06,-0.15,-0.21
262,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.06,-0.0,0.0,-0.17,-0.0,0.0,0.05,-0.17,-0.12
265,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.04,0.0,-0.0,-0.04,0.0,0.0,0.03,-0.04,-0.01
268,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.01,-0.0,0.0,-0.07,0.0,0.0,0.01,-0.07,-0.07
271,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.02,0.0,0.0,-0.02,-0.0,0.0,0.02,-0.02,0.0
274,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.07,0.0,0.0,0.08,-0.0,0.0,-0.07,0.08,0.01
277,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08,-0.0,0.0,-0.08,-0.0,0.0,0.08,-0.08,0.0
280,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.21,0.0,0.0,0.07,0.0,0.0,0.21,0.07,0.28
283,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.03,-0.0,-0.0,-0.04,-0.0,0.0,-0.03,-0.04,-0.06
286,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.02,-0.0,-0.0,0.04,-0.0,0.0,0.02,0.04,0.06
289,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.11,0.0,-0.0,0.1,0.0,0.0,-0.11,0.1,-0.01
292,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.21,-0.0,0.0,-0.22,0.0,0.0,0.21,-0.22,-0.01
295,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.06,-0.0,-0.0,-0.16,-0.0,0.0,0.05,-0.16,-0.11
298,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06,0.0,0.0,0.05,-0.0,0.0,-0.07,0.05,-0.02
301,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.27,0.0,0.0,-0.28,0.0,0.0,0.27,-0.28,-0.01
304,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.46,0.0,0.0,-0.4,0.0,0.0,0.46,-0.4,0.06
307,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01,-0.28,0.0,0.0,0.27,-0.0,0.0,-0.29,0.27,-0.02
310,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.34,-0.0,-0.0,0.32,0.0,0.0,-0.34,0.32,-0.02
313,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.09,0.0,0.0,-0.11,-0.0,0.0,0.09,-0.11,-0.02
316,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.03,0.0,0.0,-0.1,-0.0,0.0,0.03,-0.1,-0.07
319,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.03,-0.0,-0.0,0.13,0.0,0.0,0.02,0.13,0.16
322,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.13,-0.0,0.0,-0.14,0.0,0.0,0.12,-0.14,-0.01
325,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.28,0.0,-0.0,-0.35,-0.0,0.0,0.28,-0.35,-0.07
328,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01,-0.3,0.0,-0.0,0.36,-0.0,0.0,-0.31,0.36,0.05
331,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01,-0.5,0.0,-0.0,0.45,0.0,0.0,-0.51,0.45,-0.06
334,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.01,-0.28,-0.0,-0.0,0.27,0.0,0.0,-0.29,0.27,-0.02
337,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.11,-0.0,0.0,-0.2,0.0,0.0,0.11,-0.2,-0.09
340,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.02,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,-0.01
343,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.39,-0.0,0.0,-0.31,0.0,0.0,0.38,-0.31,0.08
346,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.13,0.0,-0.0,0.14,0.0,0.0,-0.13,0.14,0.01
349,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.1,0.0,0.0,-0.11,-0.0,0.0,0.1,-0.11,-0.01
352,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.03,0.58,-0.0,-0.0,-0.72,-0.0,0.0,0.55,-0.72,-0.17
355,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.04,-0.94,-0.0,-0.0,0.67,-0.0,0.0,-0.98,0.67,-0.31
358,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.02,0.36,-0.0,0.0,-0.29,0.0,0.0,0.34,-0.29,0.05
361,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.34,0.0,0.0,-0.32,0.0,0.0,0.33,-0.32,0.01
364,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.13,0.0,0.0,0.25,0.0,0.0,0.13,0.25,0.39
367,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.17,0.0,0.0,0.11,0.0,0.0,-0.17,0.11,-0.07
370,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.33,0.0,0.0,-0.32,-0.0,0.0,0.33,-0.32,0.01
373,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.01,-0.09,0.0,-0.0,-0.15,0.0,0.0,-0.09,-0.15,-0.24
376,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.01,0.1,-0.0,-0.0,-0.2,-0.0,0.0,0.09,-0.2,-0.11
379,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.04,-0.73,0.0,-0.0,0.83,-0.0,0.0,-0.77,0.83,0.06
382,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-4.36,-5.36,-0.0,-0.0,6.88,-0.96,0.0,-9.72,5.92,-3.79
385,0.0,0.0,0.0,0.0,-0.0,0.0,-0.06,-2.0,0.0,-0.0,1.98,-0.0,0.0,-2.06,1.98,-0.08
388,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.01,0.69,0.0,-0.0,-0.89,0.0,0.0,0.68,-0.89,-0.21
391,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.06,-0.83,0.0,0.0,0.82,-0.0,0.0,-0.89,0.82,-0.08
394,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05,-0.0,-0.0,0.06,-0.0,0.0,-0.05,0.06,0.01
397,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.12,0.0,0.0,0.14,0.0,0.0,-0.12,0.14,0.02
400,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,-0.52,-0.0,0.0,0.5,-0.52,-0.01
403,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.05,-0.0,0.0,-0.12,-0.0,0.0,0.05,-0.12,-0.07
406,0.0,-0.0,0.0,0.0,0.0,0.0,-0.01,-0.36,-0.0,0.0,0.33,0.0,0.0,-0.37,0.33,-0.04
409,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.14,0.0,-0.0,0.13,0.0,0.0,0.14,0.13,0.27
412,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.16,0.0,-0.0,-0.17,0.0,0.0,0.16,-0.17,-0.01
415,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.54,-0.0,-0.0,0.56,0.0,0.0,-0.54,0.56,0.02
418,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.22,-0.0,-0.0,-0.54,0.0,0.0,0.22,-0.54,-0.32
421,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.04,-0.46,0.0,-0.0,0.44,0.0,0.0,-0.5,0.44,-0.05
424,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.02,-0.27,0.0,0.0,0.16,0.0,0.0,-0.29,0.16,-0.13
427,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.11,-0.65,-0.0,-0.0,0.64,0.0,0.0,-0.76,0.64,-0.12
430,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.01,-0.19,0.0,0.0,0.19,-0.0,0.0,-0.2,0.19,-0.01
433,-0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.95,0.0,0.0,-1.09,-0.0,0.0,0.92,-1.09,-0.17
436,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.01,0.21,0.0,0.0,-0.21,-0.0,0.0,0.19,-0.21,-0.02
439,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.01,-0.09,0.0,0.0,0.07,0.0,0.0,-0.1,0.07,-0.03
442,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.04,2.27,-0.0,0.0,-2.22,-0.0,0.0,2.24,-2.22,0.02
445,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.01,1.33,-0.0,0.0,-1.3,0.0,0.0,1.31,-1.3,0.01
448,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.05,1.2,-0.0,0.0,-1.06,0.0,0.0,1.15,-1.06,0.09
451,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.4,1.64,0.0,0.0,-1.57,-0.02,0.0,1.24,-1.59,-0.36
454,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.32,0.83,-0.0,0.0,-0.8,-0.0,0.0,0.51,-0.8,-0.29
457,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.01,-1.93,-0.0,0.0,2.3,-0.19,0.0,-2.94,2.1,-0.83
460,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-14.72,-14.35,-0.0,0.0,22.05,-1.96,0.0,-29.07,20.08,-8.99
463,0.0,0.0,-0.0,-0.0,-0.0,0.0,-3.54,3.68,-0.0,-0.0,-1.53,-0.91,0.0,0.14,-2.44,-2.29
466,0.0,0.0,-0.0,0.0,0.0,0.0,-8.98,-1.37,0.0,0.0,9.38,-1.45,0.0,-10.36,7.93,-2.43
469,0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.31,-0.05,0.0,-0.0,0.82,-0.2,0.0,-1.35,0.62,-0.73
472,0.0,0.0,-0.0,0.0,-0.0,0.0,-1.46,-1.97,-0.0,0.0,2.45,-0.2,0.0,-3.43,2.25,-1.18
475,0.0,-0.0,0.0,-0.0,-0.0,0.0,-12.87,-4.39,-0.0,-0.0,15.27,-1.99,0.0,-17.26,13.29,-3.98
478,0.0,0.0,0.0,0.0,0.0,0.0,-14.12,-0.06,-0.0,0.0,10.32,-1.84,0.0,-14.18,8.48,-5.69
481,0.0,0.0,0.0,0.0,0.0,0.0,-14.46,6.22,-0.0,-0.0,8.07,-2.03,0.0,-8.25,6.05,-2.2
484,-0.0,-0.0,-0.0,0.0,0.0,0.0,-14.41,-9.14,-0.0,-0.0,15.8,-1.7,0.0,-23.55,14.11,-9.44
487,0.0,-0.0,0.0,0.0,0.0,0.0,-18.66,-2.72,0.0,-0.0,13.28,-2.29,0.0,-21.39,11.0,-10.39
490,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-14.5,-6.49,-0.0,0.0,13.53,-1.72,0.0,-20.99,11.81,-9.18
493,0.0,-0.0,0.0,-0.0,0.0,0.0,-9.97,-10.69,-0.0,-0.0,14.13,-1.28,0.0,-20.65,12.85,-7.8
496,0.0,0.0,0.0,0.0,-0.0,0.0,-10.98,-11.42,-0.0,0.0,18.75,-1.5,0.0,-22.4,17.25,-5.15
499,0.0,-0.0,-0.0,0.0,0.0,0.0,-8.01,-10.21,0.0,-0.0,12.28,-1.15,0.0,-18.22,11.12,-7.1
502,0.0,-0.0,0.0,0.0,0.0,0.0,-2.3,-0.16,0.0,0.0,0.52,-0.39,0.0,-2.47,0.13,-2.34
505,0.0,0.0,-0.0,-0.0,0.0,0.0,-1.09,-5.78,0.0,-0.0,6.66,-0.24,0.0,-6.87,6.42,-0.45
508,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.03,-2.63,0.0,0.0,4.94,-0.65,0.0,-5.66,4.29,-1.37
511,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-9.02,-1.04,-0.0,0.0,7.51,-1.47,0.0,-10.05,6.04,-4.01
514,0.0,0.0,0.0,-0.0,0.0,0.0,-7.81,-2.75,0.0,-0.0,7.09,-1.25,0.0,-10.57,5.84,-4.73
517,0.0,-0.0,-0.0,0.0,-0.0,0.0,-9.3,-4.44,0.0,0.0,8.67,-1.22,0.0,-13.73,7.44,-6.29
520,-0.0,0.0,0.0,-0.0,0.0,0.0,-10.13,-8.03,0.0,0.0,13.06,-1.88,0.0,-18.15,11.18,-6.97
523,0.0,-0.0,-0.0,-0.0,0.0,0.0,-9.66,-7.52,0.0,0.0,10.97,-1.27,0.0,-17.18,9.7,-7.48
526,0.0,-0.0,-0.0,-0.0,0.0,0.0,-10.42,-6.03,-0.0,-0.0,12.0,-1.7,0.0,-16.45,10.31,-6.14
529,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-19.81,-33.58,-0.0,-0.0,48.73,-2.98,0.0,-53.39,45.74,-7.65
532,0.0,0.0,-0.0,0.0,-0.0,0.0,-16.75,-22.44,0.0,0.0,30.21,-2.55,0.0,-39.2,27.66,-11.53
535,-0.0,0.0,0.0,0.0,0.0,0.0,-19.05,-23.04,0.0,0.0,38.51,-3.01,0.0,-42.09,35.51,-6.58
538,0.0,-0.0,0.0,-0.0,0.0,0.0,-21.66,-14.28,-0.0,0.0,34.38,-2.95,0.0,-35.93,31.44,-4.5
541,-0.0,0.0,-0.0,0.0,-0.0,0.0,-14.25,-14.99,0.0,-0.0,28.26,-2.27,0.0,-29.23,26.0,-3.24
544,0.0,-0.0,-0.0,-0.0,0.0,0.0,-18.32,-7.13,-0.0,0.0,17.51,-2.63,0.0,-25.45,14.88,-10.57
547,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-22.22,-10.09,0.0,-0.0,25.83,-3.06,0.0,-32.31,22.77,-9.54
550,-0.0,0.0,-0.0,0.0,0.0,0.0,-13.47,-12.88,0.0,-0.0,26.23,-2.51,0.0,-26.36,23.72,-2.64
553,-0.0,-0.0,0.0,0.0,-0.0,0.0,-10.8,-26.11,-0.0,0.0,26.73,-1.95,0.0,-36.92,24.78,-12.13
556,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-14.38,-1.3,-0.0,-0.0,14.15,-2.26,0.0,-15.68,11.89,-3.79
559,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-15.11,-20.1,0.0,0.0,30.73,-2.4,0.0,-35.21,28.33,-6.88
562,0.0,0.0,-0.0,0.0,-0.0,0.0,-16.74,3.16,0.0,-0.0,6.32,-2.15,0.0,-13.57,4.17,-9.4
565,0.0,-0.0,0.0,-0.0,-0.0,0.0,-3.2,1.09,0.0,0.0,-0.69,-0.69,0.0,-2.12,-1.37,-3.49
568,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-9.0,-18.51,0.0,-0.0,18.51,-1.64,0.0,-27.51,16.87,-10.64
571,0.0,0.0,0.0,-0.0,-0.0,0.0,-5.82,-1.14,-0.0,-0.0,9.46,-1.3,0.0,-6.96,8.17,1.21
574,-0.0,0.0,-0.0,0.0,-0.0,0.0,-7.06,-11.01,0.0,0.0,11.76,-1.18,0.0,-18.07,10.58,-7.5
577,0.0,-0.0,0.0,-0.0,-0.0,0.0,-8.22,-8.93,-0.0,-0.0,12.65,-1.77,0.0,-17.16,10.88,-6.28
580,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.5,-2.24,0.0,-0.0,2.2,-0.0,0.0,-2.74,2.2,-0.54
583,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.21,1.15,0.0,-0.0,-1.12,-0.0,0.0,0.94,-1.12,-0.18
586,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.06,0.02,-0.0,-0.0,-0.03,-0.0,0.0,-0.03,-0.03,-0.07
589,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.17,-1.53,0.0,0.0,1.18,0.0,0.0,-1.7,1.18,-0.53
592,0.0,-0.0,0.0,0.0,0.0,0.0,-1.48,-0.02,0.0,0.0,0.48,-0.32,0.0,-1.5,0.16,-1.34
595,-0.0,0.0,-0.0,0.0,-0.0,0.0,-4.06,-2.29,0.0,0.0,3.42,-0.81,0.0,-6.35,2.61,-3.74
598,-0.0,0.0,-0.0,0.0,0.0,0.0,-14.32,-2.93,-0.0,0.0,14.76,-2.51,0.0,-17.25,12.25,-5.01
601,0.0,-0.0,-0.0,0.0,0.0,0.0,-7.56,-1.51,0.0,0.0,7.69,-1.4,0.0,-9.07,6.28,-2.79
604,-0.0,-0.0,0.0,-0.0,0.0,0.0,-9.1,-6.94,0.0,0.0,13.73,-1.42,0.0,-16.04,12.31,-3.73
607,-0.0,-0.0,0.0,-0.0,0.0,0.0,-18.52,-13.55,0.0,-0.0,20.45,-2.45,0.0,-32.07,18.0,-14.08
610,0.0,0.0,-0.0,0.0,-0.0,0.0,-8.93,-12.63,-0.0,0.0,16.47,-1.68,0.0,-21.56,14.79,-6.77
613,-0.0,0.0,0.0,0.0,-0.0,0.0,-14.84,-9.05,-0.0,-0.0,15.05,-1.67,0.0,-23.9,13.37,-10.53
616,-0.0,-0.0,0.0,0.0,-0.0,0.0,-13.01,-4.83,0.0,0.0,12.88,-1.65,0.0,-17.84,11.23,-6.61
