GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,694.86,1554.31,2102.12,198.97,102.54,-71.36,-1278.48,-10573.99,728.09,7263.83,-2516.82,87.91,720.88,-2428.91,-1708.03
4,697.57,1502.99,2068.53,195.57,91.74,-83.67,-1273.54,-10786.73,734.96,7283.34,-2453.63,86.37,430.78,-2367.25,-1936.47
7,760.34,1509.19,2021.19,198.52,101.16,-73.93,-1309.7,-10751.43,745.28,7269.25,-2454.98,84.57,469.88,-2370.41,-1900.53
10,691.26,1497.59,2004.74,189.3,98.0,-87.75,-1282.22,-10729.46,761.58,7188.5,-2425.76,86.22,331.54,-2339.54,-2008.0
13,711.32,1556.82,2031.83,190.84,92.15,-107.62,-1305.98,-10658.31,746.76,7231.79,-2471.74,87.36,489.61,-2384.38,-1894.77
16,667.44,1601.83,2056.57,208.21,99.34,-100.55,-1274.92,-10715.55,729.36,7258.98,-2453.65,86.2,530.7,-2367.45,-1836.75
19,666.87,1575.09,2043.27,192.45,94.01,-91.92,-1299.74,-10765.72,762.2,7237.59,-2386.85,84.95,414.09,-2301.9,-1887.81
22,682.93,1523.6,2034.62,191.2,101.25,-84.04,-1331.2,-10766.09,753.79,7290.91,-2390.04,85.03,396.97,-2305.01,-1908.04
25,701.82,1577.11,2044.25,192.78,107.64,-99.15,-1296.33,-10663.16,736.82,7213.02,-2437.97,85.44,514.79,-2352.53,-1837.74
28,671.07,1542.92,2020.03,193.55,98.09,-75.56,-1280.09,-10679.28,766.01,7298.03,-2520.15,88.45,554.78,-2431.7,-1876.92
31,684.67,1494.67,2056.54,182.88,92.65,-67.98,-1295.66,-10771.9,752.78,7243.78,-2374.28,85.99,372.43,-2288.29,-1915.86
34,691.93,1538.73,2039.16,181.67,111.77,-89.65,-1274.35,-10957.46,759.97,7234.31,-2220.94,86.69,236.09,-2134.25,-1898.16
37,698.3,1542.68,2029.69,197.71,100.48,-80.02,-1298.36,-10787.02,759.4,7251.5,-2349.23,87.22,414.36,-2262.01,-1847.65
40,734.44,1493.13,2016.3,193.8,98.37,-80.25,-1261.37,-10827.92,766.6,7207.24,-2312.42,86.57,340.35,-2225.84,-1885.5
43,706.21,1451.05,2030.52,184.41,102.96,-100.14,-1293.4,-10691.54,767.36,7247.64,-2396.74,86.63,405.09,-2310.11,-1905.02
46,742.63,1520.74,2031.45,195.6,109.32,-96.04,-1270.47,-10829.94,734.1,7218.49,-2346.48,87.07,355.87,-2259.41,-1903.55
49,697.3,1548.81,2023.96,197.64,91.1,-89.45,-1282.96,-10804.71,764.42,7319.16,-2400.19,86.16,465.27,-2314.02,-1848.75
52,715.86,1531.38,2040.39,196.71,118.25,-100.61,-1267.74,-10717.91,756.93,7280.36,-2461.31,87.75,553.61,-2373.56,-1819.95
55,655.42,1571.05,1991.24,192.98,97.6,-93.67,-1311.29,-10713.75,758.1,7273.43,-2454.16,86.58,421.11,-2367.58,-1946.47
58,712.75,1530.45,2001.11,185.94,103.63,-79.43,-1298.76,-10635.49,743.8,7185.77,-2429.45,87.61,449.76,-2341.84,-1892.07
61,685.15,1540.54,2056.91,179.69,104.89,-104.66,-1318.72,-10787.23,743.02,7333.12,-2407.33,84.43,432.7,-2322.9,-1890.2
64,701.47,1517.44,2033.08,180.92,90.71,-88.86,-1274.42,-10820.04,744.82,7266.63,-2385.31,87.02,351.73,-2298.3,-1946.56
67,695.2,1503.01,2028.09,184.75,107.71,-84.51,-1301.49,-10851.21,737.01,7289.15,-2329.03,85.08,307.72,-2243.95,-1936.23
70,689.27,1532.97,2019.66,193.67,107.76,-105.23,-1308.89,-10767.1,772.06,7280.77,-2418.58,82.77,414.93,-2335.81,-1920.88
73,706.08,1567.17,2029.53,178.94,94.1,-111.01,-1301.96,-10763.68,744.54,7184.18,-2342.13,82.88,327.87,-2259.24,-1931.37
76,680.76,1490.74,2048.78,182.38,89.19,-93.01,-1311.06,-10911.49,760.5,7311.69,-2292.32,81.54,248.49,-2210.78,-1962.3
79,710.24,1542.23,2019.81,196.36,102.32,-84.38,-1289.41,-10705.8,746.07,7196.96,-2402.46,84.79,434.41,-2317.67,-1883.26
82,704.8,1535.79,2040.73,188.24,106.09,-107.92,-1276.04,-10842.22,748.58,7276.42,-2366.94,83.81,374.48,-2283.13,-1908.65
85,721.73,1528.82,2032.2,188.17,98.95,-105.46,-1272.78,-10727.17,759.18,7285.48,-2475.89,86.22,509.13,-2389.67,-1880.54
88,712.34,1564.66,2005.89,187.85,105.64,-103.07,-1291.45,-10741.97,739.48,7253.75,-2434.53,86.05,433.12,-2348.48,-1915.35
91,678.62,1489.35,2010.83,185.25,104.6,-79.71,-1294.03,-10852.3,752.6,7303.86,-2323.49,80.63,299.06,-2242.86,-1943.8
94,693.25,1523.29,2016.55,189.49,103.61,-94.68,-1329.42,-10878.05,766.38,7331.69,-2332.32,81.39,322.11,-2250.92,-1928.81
97,736.81,1491.78,2026.03,190.7,97.61,-93.25,-1267.83,-10830.86,759.89,7240.77,-2368.1,82.9,351.64,-2285.21,-1933.56
100,694.05,1568.42,1998.86,181.64,102.75,-87.13,-1294.66,-10775.98,764.26,7312.51,-2420.09,83.55,464.73,-2336.54,-1871.81
103,709.27,1554.68,2023.75,191.0,96.59,-88.67,-1321.32,-10865.4,753.63,7349.18,-2400.83,83.05,402.71,-2317.78,-1915.06
106,736.56,1542.76,2009.27,182.32,106.75,-90.24,-1283.55,-10849.91,721.7,7333.38,-2411.64,86.84,409.05,-2324.8,-1915.75
109,720.02,1552.83,2010.82,199.35,104.51,-104.37,-1277.86,-10844.92,758.27,7271.15,-2346.84,83.57,389.79,-2263.27,-1873.48
112,703.78,1478.86,2004.38,186.81,101.94,-82.98,-1314.17,-10802.26,760.71,7255.89,-2366.23,82.15,292.95,-2284.08,-1991.13
115,696.44,1495.36,2040.13,185.2,96.31,-94.97,-1268.74,-10756.54,760.8,7228.05,-2414.32,83.41,382.03,-2330.91,-1948.87
118,654.06,1520.12,2013.85,190.38,97.77,-90.98,-1309.07,-10859.56,769.84,7270.59,-2328.8,81.24,257.0,-2247.56,-1990.56
121,669.04,1495.5,2008.73,179.12,106.01,-84.71,-1304.35,-10824.35,763.02,7327.35,-2379.41,85.68,335.35,-2293.73,-1958.38
124,686.04,1539.66,2004.6,201.94,99.58,-102.44,-1343.25,-10773.4,761.4,7253.2,-2371.15,83.14,327.33,-2288.0,-1960.67
127,675.93,1528.64,2041.56,190.42,102.04,-96.63,-1292.44,-10726.48,749.39,7221.85,-2399.19,81.82,394.29,-2317.37,-1923.08
130,729.29,1505.1,2073.13,196.1,100.37,-89.16,-1319.51,-10740.94,771.92,7178.32,-2355.12,81.41,404.63,-2273.71,-1869.08
133,718.63,1523.02,2017.87,194.88,98.04,-76.05,-1361.18,-10766.72,742.0,7226.39,-2396.08,81.34,316.89,-2314.74,-1997.85
136,715.43,1533.66,2037.01,191.92,112.49,-100.6,-1293.36,-10791.28,718.54,7263.37,-2419.04,82.02,387.18,-2337.01,-1949.84
139,724.38,1476.84,2024.16,187.96,102.09,-97.11,-1299.92,-10675.53,749.02,7273.47,-2514.9,82.66,465.35,-2432.24,-1966.89
142,680.54,1526.26,2006.98,196.53,102.3,-93.29,-1328.58,-10722.46,763.33,7240.22,-2426.21,84.63,371.83,-2341.58,-1969.75
145,667.99,1537.65,2040.32,191.92,94.36,-83.8,-1341.09,-10761.39,776.29,7253.8,-2405.03,81.12,376.06,-2323.91,-1947.84
148,699.56,1509.7,2037.04,185.1,92.18,-76.14,-1309.82,-10749.04,742.25,7238.85,-2390.44,81.91,369.68,-2308.53,-1938.85
151,676.84,1529.57,2044.09,209.26,102.62,-89.74,-1278.18,-10673.59,767.42,7184.15,-2428.42,83.4,472.45,-2345.03,-1872.57
154,701.11,1538.11,2028.5,189.6,99.34,-77.32,-1297.7,-10643.08,750.93,7204.27,-2470.23,84.44,493.75,-2385.79,-1892.04
157,687.82,1505.18,2030.76,183.7,94.28,-85.3,-1282.98,-10773.46,770.82,7246.54,-2399.64,83.8,377.34,-2315.84,-1938.5
160,684.93,1611.04,2027.53,192.61,100.36,-80.26,-1333.3,-10774.45,727.7,7236.24,-2378.0,81.33,392.4,-2296.68,-1904.28
163,708.62,1472.69,2021.08,184.39,93.19,-81.69,-1295.55,-10773.39,737.62,7289.18,-2401.86,83.13,356.15,-2318.74,-1962.59
166,657.34,1508.67,2033.17,183.38,105.64,-79.32,-1301.14,-10715.29,728.48,7244.92,-2468.41,86.4,365.86,-2382.01,-2016.16
169,688.42,1557.74,2015.54,189.47,97.52,-76.22,-1325.82,-10832.28,756.24,7248.63,-2361.32,84.21,319.25,-2277.11,-1957.86
172,697.77,1467.75,2047.01,177.15,110.18,-86.91,-1323.01,-10836.03,730.42,7296.66,-2371.98,82.89,280.98,-2289.09,-2008.12
175,695.66,1541.79,2003.67,175.67,91.22,-96.16,-1304.38,-10848.17,748.27,7325.25,-2385.39,83.55,332.83,-2301.84,-1969.01
178,661.49,1490.93,2028.82,182.39,110.49,-83.73,-1281.21,-10844.75,744.45,7328.6,-2401.09,86.79,337.48,-2314.3,-1976.82
181,670.85,1509.17,2029.98,176.91,102.27,-85.27,-1290.44,-10737.39,733.95,7254.71,-2450.36,86.76,364.74,-2363.6,-1998.86
184,667.44,1521.36,2047.34,184.52,105.58,-74.44,-1260.43,-10735.19,758.55,7260.09,-2474.74,86.85,474.81,-2387.89,-1913.08
187,727.53,1534.92,2021.29,193.64,102.39,-90.83,-1280.76,-10578.14,733.85,7220.83,-2568.79,88.67,584.7,-2480.13,-1895.43
190,735.42,1528.42,2037.24,190.77,104.96,-81.19,-1280.76,-10707.11,755.13,7202.68,-2456.86,88.12,485.55,-2368.74,-1883.19
193,714.99,1567.45,2014.4,194.97,98.19,-90.96,-1285.81,-10540.0,725.71,7226.07,-2599.38,89.68,625.01,-2509.7,-1884.7
196,699.2,1548.26,2013.12,195.79,102.92,-82.76,-1314.58,-10526.7,740.66,7293.73,-2638.56,87.64,669.63,-2550.92,-1881.29
199,701.28,1511.8,2026.62,189.85,96.51,-87.12,-1287.87,-10717.17,738.0,7298.49,-2486.66,86.32,470.39,-2400.33,-1929.95
202,669.09,1541.18,2033.99,193.97,100.53,-93.23,-1272.4,-10693.24,738.69,7290.29,-2528.38,87.95,508.87,-2440.44,-1931.57
205,674.5,1537.51,2022.98,200.21,103.11,-82.68,-1272.19,-10686.22,753.51,7287.1,-2531.23,89.39,537.83,-2441.83,-1904.0
208,725.21,1481.12,2051.26,185.63,109.57,-86.29,-1260.29,-10713.56,739.15,7339.74,-2530.44,92.18,571.55,-2438.26,-1866.71
211,675.53,1550.84,2078.73,195.85,102.41,-93.89,-1276.44,-10734.3,753.29,7256.33,-2465.17,89.52,508.35,-2375.64,-1867.29
214,676.25,1494.85,2030.81,181.95,97.7,-82.23,-1259.22,-10717.18,777.3,7298.32,-2479.21,89.1,498.55,-2390.11,-1891.56
217,675.64,1526.0,2057.02,180.55,97.34,-82.63,-1268.66,-10648.79,742.73,7232.72,-2496.72,89.02,511.93,-2407.7,-1895.77
220,656.94,1583.78,2024.51,185.97,96.09,-81.54,-1259.08,-10764.36,748.29,7226.51,-2433.65,88.64,417.11,-2345.01,-1927.9
223,681.32,1483.45,2030.4,180.26,106.22,-67.55,-1253.14,-10680.54,765.49,7332.96,-2575.08,91.08,578.87,-2483.99,-1905.12
226,706.22,1564.07,2012.27,189.64,98.25,-79.71,-1274.86,-10726.28,734.82,7287.17,-2472.0,87.64,511.58,-2384.36,-1872.78
229,654.19,1507.06,2036.75,187.98,104.26,-81.49,-1304.56,-10723.43,734.9,7318.88,-2470.35,86.38,434.54,-2383.97,-1949.43
232,694.46,1491.82,2040.59,189.24,96.44,-83.49,-1235.25,-10772.44,760.72,7237.5,-2386.12,88.26,419.6,-2297.86,-1878.26
235,692.96,1547.16,1996.79,189.69,107.37,-78.88,-1274.07,-10722.46,763.75,7298.18,-2467.59,87.2,520.5,-2380.4,-1859.9
238,712.09,1492.72,2037.95,198.05,103.53,-74.81,-1305.64,-10751.47,780.3,7294.5,-2447.17,84.98,487.22,-2362.19,-1874.97
241,666.94,1467.98,2039.68,184.45,111.63,-88.1,-1298.29,-10951.85,741.93,7325.7,-2301.21,86.03,200.07,-2215.18,-2015.11
244,668.62,1537.79,2011.96,188.85,107.22,-96.04,-1286.17,-10839.52,732.87,7305.69,-2375.23,85.02,331.27,-2290.21,-1958.94
247,705.08,1579.94,2042.16,188.93,115.98,-78.66,-1286.5,-10836.31,738.24,7201.74,-2343.87,84.52,370.6,-2259.35,-1888.76
250,680.52,1482.34,2032.54,191.14,101.85,-63.3,-1297.9,-10847.72,752.06,7352.23,-2405.41,85.6,383.74,-2319.81,-1936.07
253,731.29,1476.4,1996.35,189.16,109.69,-82.45,-1332.85,-10782.58,733.73,7263.66,-2395.36,82.06,302.39,-2313.3,-2010.91
256,681.06,1599.03,2015.41,186.17,90.53,-74.37,-1291.71,-10744.27,758.22,7240.64,-2415.91,83.28,460.69,-2332.63,-1871.94
259,689.28,1517.09,2016.41,179.89,104.88,-78.46,-1292.75,-10700.85,761.87,7209.83,-2426.67,83.65,407.2,-2343.02,-1935.82
262,683.36,1481.72,2027.36,194.08,103.92,-64.99,-1288.29,-10990.97,731.35,7292.56,-2250.21,85.09,170.1,-2165.12,-1995.01
265,740.26,1530.71,2060.64,184.89,98.7,-88.41,-1264.63,-10885.04,744.62,7261.02,-2345.02,85.48,382.75,-2259.54,-1876.79
268,689.39,1538.29,2025.9,194.14,96.36,-85.39,-1273.92,-10673.61,743.32,7206.08,-2445.66,85.85,460.56,-2359.82,-1899.25
271,697.6,1521.33,2017.92,194.66,110.36,-66.57,-1273.38,-10725.02,749.63,7280.83,-2446.7,90.06,507.38,-2356.64,-1849.26
274,711.35,1499.15,2034.63,194.46,111.82,-84.21,-1268.28,-10796.72,748.27,7234.45,-2362.03,87.09,384.94,-2274.94,-1889.99
277,704.3,1479.9,2060.45,190.38,96.07,-83.48,-1282.03,-10760.93,752.66,7215.03,-2397.95,87.3,372.37,-2310.65,-1938.28
280,717.79,1484.55,2027.6,188.55,108.12,-82.3,-1286.48,-10697.41,732.29,7213.36,-2441.16,85.16,406.08,-2356.0,-1949.93
283,703.65,1517.21,2012.59,184.98,103.62,-90.53,-1263.74,-10623.83,739.96,7224.23,-2516.61,89.46,508.15,-2427.15,-1919.0
286,700.76,1513.75,2030.05,191.69,94.46,-104.4,-1240.46,-10762.65,749.2,7198.08,-2416.49,86.37,370.48,-2330.11,-1959.64
289,691.52,1509.04,2015.36,191.66,98.2,-98.39,-1292.85,-10620.9,742.18,7203.86,-2487.79,87.16,439.68,-2400.63,-1960.95
292,715.06,1517.23,1986.61,178.75,104.13,-79.65,-1244.91,-10643.14,731.6,7186.16,-2487.02,87.0,451.83,-2400.02,-1948.19
295,737.02,1519.89,2035.72,185.79,96.57,-95.33,-1255.9,-10741.59,722.22,7232.39,-2458.64,85.04,436.78,-2373.6,-1936.82
298,668.73,1505.54,2042.06,191.78,99.0,-105.51,-1249.48,-10682.41,759.88,7209.42,-2475.29,87.98,439.01,-2387.32,-1948.31
301,690.74,1553.49,2040.7,182.22,109.0,-85.64,-1259.52,-10565.73,752.27,7117.85,-2513.6,89.23,535.38,-2424.37,-1888.99
304,697.31,1516.4,2057.36,183.98,107.62,-95.69,-1285.21,-10645.39,762.79,7233.69,-2504.92,85.42,532.87,-2419.5,-1886.64
307,707.98,1515.09,2037.81,187.54,102.45,-95.81,-1245.48,-10754.93,764.91,7158.05,-2410.84,87.76,377.61,-2323.08,-1945.47
310,722.12,1538.37,2053.25,196.19,104.93,-91.95,-1278.89,-10629.53,728.54,7220.55,-2477.89,87.45,563.59,-2390.44,-1826.85
313,695.39,1526.23,2064.81,182.93,95.32,-99.91,-1292.4,-10595.47,731.97,7174.92,-2494.0,88.82,483.79,-2405.19,-1921.4
316,719.58,1538.92,2062.58,194.57,120.89,-93.02,-1303.43,-10659.3,738.76,7144.5,-2418.19,86.52,464.05,-2331.67,-1867.61
319,693.74,1520.31,2041.4,187.3,101.7,-98.23,-1290.42,-10583.57,751.87,7203.82,-2520.6,86.62,527.91,-2433.98,-1906.07
322,717.85,1544.37,2062.85,194.78,96.87,-97.23,-1283.96,-10635.28,732.7,7236.17,-2512.48,86.94,569.11,-2425.54,-1856.43
325,699.6,1531.13,2020.99,183.39,95.47,-71.28,-1264.29,-10674.49,731.25,7268.81,-2465.6,87.9,520.59,-2377.71,-1857.11
328,663.7,1502.16,2030.34,177.43,95.41,-93.24,-1268.21,-10673.21,733.24,7206.72,-2457.01,87.71,374.33,-2369.3,-1994.97
331,725.64,1492.67,2033.76,168.89,99.4,-85.06,-1276.71,-10611.73,734.08,7175.87,-2492.91,87.46,456.81,-2405.45,-1948.64
334,703.57,1511.45,2085.78,179.39,108.64,-117.71,-1274.6,-10665.83,730.01,7180.45,-2429.98,87.4,441.16,-2342.58,-1901.42
337,646.33,1537.05,2053.02,196.79,103.1,-89.94,-1274.4,-10777.13,720.42,7177.73,-2371.16,86.43,292.98,-2284.73,-1991.75
340,732.58,1525.01,2021.54,189.49,114.18,-83.62,-1281.82,-10607.28,746.01,7139.62,-2462.66,85.93,495.71,-2376.73,-1881.03
343,701.44,1536.53,2044.68,182.0,103.75,-99.34,-1265.27,-10575.01,725.61,7158.66,-2502.77,88.0,513.05,-2414.77,-1901.71
346,668.86,1474.31,2043.8,182.21,101.32,-94.93,-1284.3,-10618.02,728.43,7228.88,-2500.84,87.07,430.57,-2413.77,-1983.2
349,738.73,1512.91,2036.65,190.75,97.04,-96.59,-1290.92,-10694.13,739.46,7228.11,-2472.43,87.78,462.01,-2384.66,-1922.65
352,707.17,1455.48,2042.09,178.98,94.32,-91.21,-1273.24,-10643.62,746.61,7242.0,-2506.41,89.19,458.6,-2417.22,-1958.63
355,665.34,1563.0,2020.23,185.76,100.15,-90.84,-1277.9,-10608.58,748.21,7154.96,-2507.55,84.64,460.35,-2422.91,-1962.56
358,682.61,1520.3,2041.52,190.24,100.5,-81.35,-1258.7,-10515.34,754.4,7180.87,-2601.61,89.38,615.04,-2512.23,-1897.19
361,683.79,1493.9,2013.47,196.09,90.17,-80.55,-1278.39,-10565.96,742.22,7239.66,-2567.12,89.41,534.4,-2477.71,-1943.31
364,681.72,1571.03,2006.18,187.24,108.38,-99.38,-1292.41,-10564.32,755.53,7195.79,-2527.89,89.59,549.75,-2438.3,-1888.55
367,689.34,1517.39,2020.28,196.71,99.76,-89.89,-1297.79,-10568.48,754.54,7260.1,-2583.46,87.88,581.96,-2495.59,-1913.63
370,661.33,1519.11,2022.49,188.69,108.86,-104.14,-1258.17,-10550.89,751.66,7206.47,-2559.56,88.46,545.42,-2471.1,-1925.68
373,712.8,1550.09,2035.66,192.24,98.12,-83.91,-1286.43,-10691.85,744.22,7314.95,-2515.45,89.18,585.9,-2426.27,-1840.37
376,693.81,1478.69,2037.41,186.89,107.05,-105.6,-1276.07,-10715.32,752.86,7178.59,-2382.98,86.57,338.31,-2296.41,-1958.11
379,734.59,1510.05,2029.51,184.89,97.5,-99.11,-1287.31,-10658.01,736.02,7238.48,-2502.51,87.84,486.61,-2414.66,-1928.05
382,677.06,1487.42,2015.62,187.16,94.01,-86.33,-1257.19,-10755.14,748.93,7289.11,-2435.59,89.68,400.65,-2345.92,-1945.27
385,678.93,1531.68,2022.31,181.85,99.31,-107.27,-1271.55,-10806.34,743.85,7265.92,-2390.05,88.93,338.68,-2301.12,-1962.44
388,693.9,1516.91,2011.14,182.66,101.69,-90.99,-1278.56,-10605.85,740.98,7222.27,-2521.49,89.32,494.15,-2432.17,-1938.02
391,695.12,1502.15,2051.21,176.55,114.44,-96.72,-1268.04,-10576.36,739.24,7183.04,-2528.53,89.86,520.63,-2438.67,-1918.04
394,709.5,1538.22,2032.63,181.23,107.17,-95.67,-1253.53,-10730.42,737.67,7203.52,-2443.4,85.34,430.32,-2358.06,-1927.73
397,700.02,1522.16,2038.17,176.83,100.85,-102.38,-1265.06,-10738.21,738.4,7218.47,-2421.19,86.15,389.25,-2335.04,-1945.79
400,704.83,1535.74,2008.0,193.09,91.95,-116.48,-1292.22,-10623.91,748.89,7184.77,-2490.16,87.63,434.66,-2402.52,-1967.86
403,701.44,1514.5,1996.92,179.95,91.98,-96.25,-1302.98,-10663.81,744.08,7223.95,-2470.34,86.05,389.78,-2384.29,-1994.51
406,737.17,1569.71,2020.75,198.19,94.2,-110.24,-1291.54,-10654.64,734.01,7257.37,-2520.17,86.96,554.98,-2433.21,-1878.23
409,672.57,1477.45,2029.36,184.84,104.75,-102.82,-1284.4,-10606.52,767.86,7313.09,-2575.58,88.9,556.19,-2486.69,-1930.49
412,690.58,1500.7,2026.29,186.76,99.63,-107.52,-1285.29,-10515.87,748.39,7162.49,-2580.69,90.01,506.16,-2490.68,-1984.52
415,700.16,1491.94,2022.56,183.63,93.7,-95.73,-1279.97,-10755.39,735.16,7272.45,-2452.92,85.9,368.52,-2367.02,-1998.5
418,658.78,1602.24,2025.24,193.52,112.21,-100.54,-1259.54,-10636.09,747.96,7159.24,-2470.67,88.65,503.0,-2382.02,-1879.02
421,684.32,1517.52,2009.1,185.61,99.82,-94.69,-1251.59,-10662.09,765.14,7225.21,-2488.4,89.29,478.35,-2399.11,-1920.76
424,703.58,1542.15,2039.52,179.73,111.36,-98.01,-1245.14,-10764.04,741.98,7209.62,-2393.38,87.02,420.75,-2306.35,-1885.6
427,719.51,1612.04,2032.34,196.42,97.37,-113.42,-1289.83,-10587.51,734.36,7175.16,-2505.88,89.38,576.44,-2416.49,-1840.06
430,698.87,1541.47,2027.48,193.49,106.1,-92.7,-1266.9,-10600.51,753.38,7200.81,-2512.5,87.68,561.49,-2424.81,-1863.32
433,709.87,1485.83,2034.49,187.45,98.65,-83.82,-1276.62,-10676.18,745.8,7208.95,-2439.28,87.78,434.41,-2351.5,-1917.09
436,671.63,1525.53,2016.53,170.77,103.26,-91.26,-1264.83,-10701.51,729.14,7177.11,-2419.94,88.34,336.36,-2331.6,-1995.24
439,673.75,1559.13,2056.27,195.82,102.96,-90.78,-1295.29,-10684.88,753.77,7206.17,-2420.87,85.69,476.92,-2335.18,-1858.26
442,700.24,1505.13,2022.24,191.44,104.01,-97.81,-1261.61,-10633.11,747.15,7204.51,-2479.58,83.89,482.18,-2395.69,-1913.51
445,662.33,1532.53,2022.23,188.12,99.06,-95.93,-1328.33,-10667.59,750.64,7211.12,-2433.67,83.39,374.19,-2350.28,-1976.09
448,659.7,1506.44,2038.46,193.24,117.52,-95.63,-1277.23,-10667.4,769.28,7152.53,-2439.88,86.6,396.92,-2353.27,-1956.35
451,727.56,1503.63,2050.03,190.27,98.04,-95.19,-1286.68,-10754.58,729.36,7155.23,-2339.78,84.01,317.67,-2255.77,-1938.1
454,708.58,1560.96,2045.8,182.81,98.37,-103.09,-1305.54,-10640.97,733.41,7237.51,-2499.99,85.04,517.83,-2414.95,-1897.13
457,734.22,1579.9,2047.79,194.94,100.25,-132.49,-1286.0,-10668.59,730.13,7156.88,-2425.75,85.74,457.03,-2340.01,-1882.98
460,670.67,1524.02,2039.9,192.92,104.14,-92.43,-1282.56,-10702.53,752.16,7122.98,-2369.22,85.44,329.27,-2283.78,-1954.5
463,678.01,1509.85,2037.92,183.51,95.09,-107.29,-1275.18,-10817.43,766.39,7229.15,-2340.16,84.78,300.02,-2255.37,-1955.35
466,711.53,1490.0,2034.83,182.24,94.26,-100.81,-1276.37,-10665.71,742.92,7194.25,-2447.5,87.68,407.13,-2359.81,-1952.69
469,688.25,1580.92,2039.46,181.35,118.67,-93.62,-1277.72,-10537.8,714.34,7129.2,-2534.41,86.97,543.05,-2447.45,-1904.4
472,681.59,1475.74,2028.11,183.67,107.25,-92.74,-1282.45,-10653.27,756.45,7192.98,-2444.91,84.18,397.33,-2360.73,-1963.4
475,705.36,1551.49,2056.42,193.26,102.58,-104.1,-1314.14,-10722.49,736.18,7186.63,-2398.75,83.83,391.19,-2314.92,-1923.72
478,688.81,1460.04,2041.89,185.8,98.23,-107.46,-1295.33,-10786.81,748.38,7187.63,-2327.13,83.72,221.18,-2243.41,-2022.23
481,701.62,1541.25,2043.65,191.61,104.71,-122.43,-1319.96,-10674.67,757.04,7164.22,-2419.25,82.65,387.05,-2336.6,-1949.55
484,681.53,1580.99,2033.22,187.57,111.31,-110.95,-1299.48,-10822.2,741.61,7182.64,-2296.03,82.6,286.25,-2213.43,-1927.18
487,686.83,1530.63,2054.05,190.27,89.1,-104.75,-1308.05,-10828.52,755.76,7205.8,-2311.77,84.31,271.12,-2227.46,-1956.35
490,694.48,1543.5,2027.33,191.75,95.31,-96.89,-1286.9,-10670.71,752.9,7128.24,-2420.33,82.65,379.01,-2337.68,-1958.67
493,719.68,1551.96,2047.05,195.61,102.28,-102.37,-1293.4,-10535.25,715.6,7140.1,-2535.04,86.21,541.25,-2448.83,-1907.58
496,709.76,1541.07,2020.9,196.53,94.19,-95.69,-1284.05,-10660.84,765.6,7154.49,-2435.96,83.62,441.95,-2352.34,-1910.39
499,694.82,1523.85,2039.79,181.37,94.75,-104.79,-1284.89,-10603.69,741.69,7204.77,-2520.32,85.42,487.67,-2434.9,-1947.24
502,699.71,1552.28,2027.52,181.81,99.39,-85.97,-1296.61,-10610.87,747.14,7156.52,-2498.77,85.79,470.92,-2412.99,-1942.07
505,714.12,1499.71,2033.03,194.13,94.07,-104.11,-1269.45,-10616.77,742.46,7213.6,-2507.93,84.59,500.8,-2423.33,-1922.53
508,660.99,1566.98,2037.16,194.29,103.22,-113.07,-1260.83,-10712.75,721.01,7209.44,-2459.31,85.47,406.43,-2373.83,-1967.4
511,674.05,1484.38,2019.37,189.14,105.78,-98.97,-1296.59,-10705.67,764.95,7325.69,-2485.65,84.15,462.14,-2401.5,-1939.36
514,670.3,1589.98,2034.87,185.82,86.01,-104.21,-1286.47,-10628.7,759.07,7174.46,-2493.57,85.37,481.11,-2408.2,-1927.09
517,651.64,1547.73,2015.98,192.87,94.88,-86.47,-1282.99,-10656.32,744.45,7226.08,-2485.09,86.45,447.85,-2398.64,-1950.79
520,707.2,1560.02,2012.11,186.47,94.3,-94.87,-1298.62,-10530.65,741.26,7219.36,-2588.71,86.86,596.58,-2501.85,-1905.27
523,693.05,1505.84,2056.86,190.42,92.66,-96.35,-1289.64,-10496.59,748.06,7183.07,-2614.75,86.31,587.38,-2528.43,-1941.05
526,690.03,1487.14,2029.79,181.13,112.17,-106.02,-1316.74,-10608.08,749.93,7201.98,-2519.58,83.64,421.33,-2435.94,-2014.61
529,687.24,1439.69,2045.63,187.2,100.24,-105.38,-1291.38,-10726.62,736.59,7278.09,-2467.18,86.81,351.29,-2380.37,-2029.08
532,721.99,1493.08,2042.21,185.3,92.94,-97.27,-1288.12,-10636.37,737.38,7182.71,-2492.66,83.14,433.84,-2409.51,-1975.68
535,666.14,1570.39,2032.55,182.73,102.26,-91.94,-1288.35,-10551.25,736.91,7132.71,-2513.85,87.77,492.16,-2426.08,-1933.92
538,756.71,1494.77,1999.65,189.23,99.23,-90.81,-1288.33,-10501.51,708.66,7143.05,-2570.61,86.61,510.66,-2483.99,-1973.33
541,721.94,1543.19,2042.18,186.11,105.9,-107.68,-1270.73,-10536.48,740.27,7098.55,-2522.73,87.23,523.24,-2435.49,-1912.25
544,675.79,1513.48,2036.22,200.44,90.62,-87.7,-1296.19,-10604.8,762.35,7221.42,-2528.65,85.09,511.63,-2443.56,-1931.92
