GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
925,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,-0.0,0.0,0.01,-0.0,-0.01,0.01,0.0
928,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0,0.0,0.02,0.0,-0.02,0.02,0.0
931,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.0,0.0,-0.04,0.0,0.04,-0.04,0.0
934,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.01,-0.0,-0.0,0.01,-0.0,-0.01,0.01,-0.0
937,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
940,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.02,0.0,-0.0,-0.02,0.0,0.02,-0.02,-0.0
943,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.03,0.0,-0.0,0.03,-0.0,-0.03,0.03,0.0
946,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
949,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04,0.0,-0.0,-0.04,0.0,0.04,-0.04,0.0
952,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.01,0.0,-0.0,-0.01,-0.0,0.01,-0.02,-0.0
955,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.01,-0.0,-0.0,0.01,0.0,-0.01,0.01,0.0
958,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.03,0.0,0.0,-0.03,0.0,0.03,-0.03,-0.0
961,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.01,0.0,0.0,-0.01,-0.0,0.01,-0.01,-0.0
964,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
967,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
970,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
973,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.02,-0.0,-0.02,0.02,0.0
976,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.01,0.0,0.0,0.01,-0.0,-0.01,0.01,0.0
979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-0.0,0.0,-0.03,-0.0,0.03,-0.03,-0.0
982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.0,0.01,-0.0,-0.01,0.01,0.0
985,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.02,-0.0,0.0,-0.02,0.0,0.02,-0.02,-0.0
988,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.05,-0.0,-0.0,-0.05,0.0,0.05,-0.05,-0.0
991,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0,-0.0,0.02,-0.0,-0.02,0.02,-0.0
994,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.0,0.0,0.02,0.0,-0.02,0.02,-0.0
997,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
1000,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.02,-0.0,0.0,-0.02,0.0,0.02,-0.02,-0.0


