POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
151,684.13,1464.68,1991.39,182.41,96.64,-120.91,-1296.9,-11412.54,698.09,7626.7,-2063.29,54.18,0.0,-86.31,-2009.11,-2095.42
154,696.07,1495.71,2000.9,183.0,101.67,-120.32,-1321.22,-11299.76,713.45,7536.03,-2105.28,54.4,0.0,-14.47,-2050.88,-2065.35
157,657.36,1503.49,1971.07,193.33,109.56,-108.01,-1309.76,-11413.94,715.23,7685.08,-2067.26,54.17,0.0,3.41,-2013.09,-2009.68
160,672.29,1504.09,2009.5,185.11,102.25,-118.55,-1322.57,-11239.55,684.91,7582.29,-2142.57,54.5,0.0,59.77,-2088.07,-2028.3
163,662.09,1516.65,1970.87,183.25,98.08,-104.95,-1327.85,-11261.22,702.31,7559.87,-2109.32,53.5,0.0,-0.9,-2055.82,-2056.72
166,639.57,1451.52,2010.58,171.36,101.88,-109.92,-1302.66,-11405.0,714.09,7661.11,-2056.81,53.86,0.0,-67.47,-2002.94,-2070.41
169,625.54,1496.83,1971.0,189.66,102.58,-117.78,-1299.23,-11461.17,692.78,7630.38,-1981.2,53.42,0.0,-169.41,-1927.78,-2097.18
172,691.55,1427.21,1990.59,189.63,114.81,-120.67,-1328.07,-11379.25,709.43,7567.5,-1993.61,52.73,0.0,-137.26,-1940.88,-2078.13
175,643.8,1446.58,1989.16,173.76,108.05,-112.57,-1319.71,-11370.97,681.66,7661.93,-2063.98,53.55,0.0,-98.3,-2010.43,-2108.72
178,677.99,1496.62,1976.87,187.34,92.9,-99.66,-1347.68,-11351.48,698.07,7596.16,-2062.67,53.08,0.0,-72.89,-2009.59,-2082.48
181,665.6,1505.29,2022.93,181.35,109.96,-109.5,-1327.21,-11308.75,696.19,7551.77,-2057.19,52.6,0.0,-12.36,-2004.59,-2016.96
184,649.47,1475.35,1985.73,168.19,106.1,-115.93,-1326.0,-11407.27,719.15,7609.49,-1979.01,52.18,0.0,-135.72,-1926.83,-2062.55
187,663.16,1475.1,1980.56,183.71,97.93,-123.31,-1303.38,-11400.14,699.46,7579.62,-1979.94,52.74,0.0,-147.29,-1927.2,-2074.5
190,689.45,1450.0,1970.16,177.17,98.93,-110.52,-1292.35,-11435.88,686.23,7621.64,-1987.01,52.53,0.0,-145.17,-1934.48,-2079.65
193,639.09,1446.39,1997.37,180.21,103.42,-99.24,-1292.1,-11368.66,707.9,7618.28,-2071.56,53.56,0.0,-67.34,-2018.0,-2085.34
196,623.84,1459.58,1998.45,170.06,108.66,-96.23,-1332.53,-11332.27,703.85,7553.11,-2014.05,52.13,0.0,-143.47,-1961.91,-2105.38
199,657.88,1484.93,2000.27,187.1,97.69,-115.49,-1295.31,-11312.14,713.67,7522.56,-2050.12,52.63,0.0,-58.84,-1997.48,-2056.33
202,711.42,1421.32,1960.41,170.22,105.22,-104.31,-1332.78,-11203.28,683.42,7506.44,-2081.65,52.74,0.0,-81.9,-2028.91,-2110.82
205,662.77,1492.74,1985.73,171.8,98.77,-115.21,-1327.68,-11266.17,674.86,7508.22,-2062.13,52.78,0.0,-114.18,-2009.35,-2123.53
208,664.91,1454.93,1957.33,178.38,112.22,-117.76,-1331.76,-11317.44,690.99,7594.8,-2061.06,52.19,0.0,-113.41,-2008.87,-2122.28
211,665.16,1508.14,1971.14,185.54,97.94,-104.42,-1296.01,-11404.63,686.5,7598.12,-2051.49,54.65,0.0,-92.51,-1996.84,-2089.36
214,655.4,1451.38,1981.7,177.59,99.91,-112.17,-1291.13,-11417.33,690.48,7568.9,-1986.44,53.31,0.0,-195.28,-1933.13,-2128.41
217,671.05,1436.38,1996.31,184.36,101.21,-106.78,-1301.98,-11477.35,692.41,7664.16,-1996.68,53.71,0.0,-140.23,-1942.97,-2083.2
220,667.99,1462.24,1982.51,174.08,103.87,-100.61,-1299.05,-11492.21,688.71,7624.62,-1958.45,54.07,0.0,-187.85,-1904.38,-2092.24
223,657.24,1539.83,1963.93,181.76,108.38,-119.69,-1266.38,-11392.23,691.39,7565.6,-2056.43,53.75,0.0,-70.16,-2002.69,-2072.85
226,688.24,1567.37,1969.19,193.01,93.92,-117.04,-1285.78,-11410.29,685.67,7558.93,-1987.36,53.63,0.0,-56.8,-1933.72,-1990.52
229,658.17,1480.49,2005.93,189.83,102.46,-111.0,-1299.23,-11433.49,710.25,7538.07,-1964.03,52.18,0.0,-158.53,-1911.85,-2070.37
232,659.07,1511.34,1991.71,185.46,104.1,-118.67,-1301.69,-11350.3,698.38,7553.48,-2009.16,52.83,0.0,-67.13,-1956.33,-2023.45
235,656.85,1484.33,1984.48,180.18,107.65,-121.92,-1309.27,-11358.7,699.96,7481.06,-1960.9,53.35,0.0,-195.38,-1907.55,-2102.93
238,641.46,1512.69,2010.31,178.1,94.2,-117.42,-1293.19,-11274.33,721.4,7428.95,-2020.67,53.21,0.0,-97.83,-1967.45,-2065.28
241,692.62,1424.7,1998.51,179.9,110.62,-102.97,-1326.4,-11350.68,690.61,7535.81,-2006.06,53.56,0.0,-147.27,-1952.5,-2099.77
244,662.44,1462.97,2005.14,176.23,110.07,-135.49,-1315.45,-11407.2,698.07,7583.14,-1988.7,53.35,0.0,-160.07,-1935.35,-2095.43
247,734.87,1476.99,2016.61,188.08,100.27,-120.06,-1294.45,-11402.0,694.68,7527.92,-1954.9,52.53,0.0,-77.09,-1902.36,-1979.46
250,709.83,1460.65,1992.54,186.28,102.61,-107.13,-1295.99,-11341.54,686.17,7567.46,-2056.7,52.88,0.0,-39.13,-2003.82,-2042.95
253,688.71,1445.12,1965.14,180.24,101.43,-116.92,-1285.74,-11377.05,687.2,7552.46,-1996.67,52.65,0.0,-159.43,-1944.03,-2103.46
256,678.89,1488.73,2004.16,186.28,108.91,-109.49,-1318.48,-11412.78,682.43,7617.52,-2015.16,53.42,0.0,-73.82,-1961.74,-2035.57
259,642.45,1460.84,1992.58,176.43,89.02,-101.48,-1293.35,-11491.36,703.5,7638.22,-1987.13,53.39,0.0,-183.16,-1933.75,-2116.9
262,630.86,1448.76,2000.85,174.78,106.19,-122.74,-1322.1,-11464.96,700.38,7618.43,-1976.56,53.22,0.0,-229.56,-1923.34,-2152.9
265,648.51,1470.86,1989.97,175.82,100.98,-103.23,-1325.1,-11290.78,711.93,7505.7,-2060.6,53.22,0.0,-115.34,-2007.38,-2122.72
268,685.54,1529.66,2000.2,193.23,106.57,-122.79,-1339.19,-11241.98,693.95,7471.64,-2087.18,53.29,0.0,-23.17,-2033.88,-2057.05
271,660.44,1519.54,1972.86,187.41,106.72,-107.01,-1275.62,-11338.61,704.13,7506.82,-2021.38,53.07,0.0,-63.32,-1968.31,-2031.63
274,684.45,1468.85,1976.81,180.38,95.22,-114.58,-1325.97,-11384.12,696.17,7542.08,-1998.24,52.95,0.0,-180.71,-1945.29,-2126.0
277,649.9,1483.91,1995.91,170.63,105.79,-115.15,-1324.46,-11350.58,701.72,7591.1,-2056.73,53.39,0.0,-91.22,-2003.35,-2094.57
280,638.56,1471.66,1991.98,185.0,107.49,-144.9,-1286.78,-11472.39,698.82,7544.04,-1947.96,52.73,0.0,-266.54,-1895.23,-2161.77
283,685.39,1477.04,1992.37,185.15,100.18,-109.04,-1305.11,-11319.84,686.05,7537.47,-2053.99,53.54,0.0,-70.34,-2000.46,-2070.79
286,657.81,1435.26,2000.36,175.94,91.27,-106.67,-1303.3,-11334.93,688.31,7559.87,-2067.84,53.18,0.0,-136.09,-2014.66,-2150.75
289,720.64,1518.02,1984.43,185.16,104.16,-117.8,-1269.02,-11329.4,692.73,7492.27,-2009.04,52.96,0.0,-18.81,-1956.07,-1974.88
292,666.64,1517.63,1965.97,179.92,107.36,-120.6,-1291.33,-11309.92,693.8,7549.89,-2096.18,54.18,0.0,-40.63,-2042.0,-2082.63
295,689.51,1507.41,1983.94,183.94,99.17,-122.05,-1309.61,-11459.48,691.45,7573.23,-1978.54,53.75,0.0,-162.48,-1924.79,-2087.27
298,645.87,1449.16,2006.33,177.53,112.64,-109.08,-1343.57,-11457.21,685.46,7614.81,-1987.67,52.93,0.0,-218.05,-1934.74,-2152.79
301,661.91,1469.58,2006.83,176.32,95.15,-113.56,-1299.21,-11483.0,695.25,7599.61,-1980.5,53.75,0.0,-191.12,-1926.75,-2117.87
304,684.65,1504.61,2002.35,177.62,111.13,-115.74,-1314.75,-11402.45,696.38,7600.89,-2058.93,53.21,0.0,-55.32,-2005.72,-2061.05
307,683.34,1489.76,1988.58,184.19,99.11,-118.36,-1289.96,-11524.08,717.42,7595.41,-1957.7,53.26,0.0,-174.59,-1904.44,-2079.03
310,677.56,1457.73,1981.88,179.49,88.2,-117.5,-1308.71,-11449.18,716.95,7538.61,-1975.23,53.12,0.0,-234.96,-1922.11,-2157.07
313,690.83,1493.24,1983.47,178.43,102.44,-134.22,-1304.91,-11509.85,717.96,7555.44,-1917.62,52.43,0.0,-227.17,-1865.18,-2092.35
316,678.56,1505.93,1982.11,189.16,96.92,-109.57,-1316.82,-11433.57,695.79,7541.61,-1973.87,53.41,0.0,-169.88,-1920.47,-2090.35
319,635.89,1473.49,2009.96,186.61,103.94,-127.06,-1306.07,-11427.21,711.02,7529.46,-2011.65,52.54,0.0,-209.98,-1959.11,-2169.08
322,677.38,1486.31,1996.25,179.74,111.08,-118.31,-1311.56,-11362.64,715.37,7564.37,-2020.88,53.42,0.0,-62.01,-1967.45,-2029.46
